Time,data
1619751433.9930456,15.050000190734863
1619751433.9931595,15.100000381469727
1619751433.993235,15.100000381469727
1619751433.993301,15.050000190734863
1619751433.9933705,15.050000190734863
1619751433.993442,15.100000381469727
1619751433.993529,15.100000381469727
1619751433.9936023,15.100000381469727
1619751434.0247016,15.050000190734863
1619751434.1144037,15.100000381469727
1619751434.1527004,15.100000381469727
1619751434.1810603,15.050000190734863
1619751434.2267444,15.100000381469727
1619751434.2762213,15.100000381469727
1619751434.3271027,15.100000381469727
1619751434.3769853,15.100000381469727
1619751434.4276762,15.100000381469727
1619751434.4764466,15.100000381469727
1619751434.5297751,15.100000381469727
1619751434.5824597,15.050000190734863
1619751434.6299777,15.100000381469727
1619751434.679695,15.050000190734863
1619751434.7302895,15.100000381469727
1619751434.7807744,15.100000381469727
1619751434.8314686,15.100000381469727
1619751434.882009,15.100000381469727
1619751434.9328346,15.100000381469727
1619751434.9824824,15.100000381469727
1619751435.0365193,15.050000190734863
1619751435.0847316,15.050000190734863
1619751435.1363647,15.050000190734863
1619751435.184282,15.050000190734863
1619751435.2349887,15.100000381469727
1619751435.2846491,15.050000190734863
1619751435.3355265,15.050000190734863
1619751435.3853855,15.050000190734863
1619751435.4375541,15.100000381469727
1619751435.4868433,15.050000190734863
1619751435.537276,15.050000190734863
1619751435.5899756,15.100000381469727
1619751435.6370227,15.100000381469727
1619751435.689577,15.050000190734863
1619751435.7397482,15.100000381469727
1619751435.7888706,15.050000190734863
1619751435.8398461,15.0
1619751435.8895223,15.050000190734863
1619751435.939078,15.050000190734863
1619751435.9897857,15.050000190734863
1619751436.0416298,15.050000190734863
1619751436.090881,15.100000381469727
1619751436.1431537,15.100000381469727
1619751436.1925068,15.100000381469727
1619751436.2412858,15.100000381469727
1619751436.293498,15.100000381469727
1619751436.3450105,15.149999618530273
1619751436.3936944,15.050000190734863
1619751436.4442227,15.100000381469727
1619751436.4976702,15.050000190734863
1619751436.5460742,15.0
1619751436.5965602,15.050000190734863
1619751436.648294,15.100000381469727
1619751436.6999543,15.050000190734863
1619751436.7515113,15.050000190734863
1619751436.796742,15.050000190734863
1619751436.8480823,15.100000381469727
1619751436.8984916,15.050000190734863
1619751436.948022,15.100000381469727
1619751437.0041218,15.100000381469727
1619751437.0499554,15.100000381469727
1619751437.0988286,15.050000190734863
1619751437.1495683,15.050000190734863
1619751437.1982853,15.100000381469727
1619751437.2519753,15.050000190734863
1619751437.3011522,15.100000381469727
1619751437.3514378,15.050000190734863
1619751437.4018545,15.100000381469727
1619751437.4522665,15.100000381469727
1619751437.504549,15.100000381469727
