Time,force.x,force.y,force.z,torque.x,torque.y,torque.z
1619751434.025161,-0.44960304208345714,0.11975774373762307,5.954490423202515,-0.24047094821929949,-0.02426707219332469,-0.01952019244231283
1619751434.0718038,-0.4548495688889176,0.10776724792949856,5.9545451402664185,-0.24378453016281132,-0.026140466295182685,-0.022366191052272916
1619751434.1239698,-0.45717923074007033,0.10611564766377211,5.953922867774963,-0.2480447411537171,-0.02700624346733088,-0.02397053703278304
1619751434.1816869,-0.4586845280919224,0.10523465334735813,5.9534995555877686,-0.2526950645446777,-0.027534601651132085,-0.024628938429132094
1619751434.2236216,-0.4594441020534188,0.10446199272982777,5.952856659889221,-0.25990473508834844,-0.027816397510468938,-0.026092839643433688
1619751434.270444,-0.4588690689081699,0.1139767924603075,5.953746199607849,-0.2662822794914246,-0.027692127339541905,-0.02447993341870608
1619751434.3197443,-0.46825020456850536,0.10826877136796713,5.954602003097534,-0.2750803565979004,-0.028049188554286897,-0.027895723132789138
1619751434.37008,-0.46175374406039715,0.0986335996901989,5.950016498565674,-0.2841592359542847,-0.027445831596851378,-0.02858827575564385
1619751434.4266272,-0.4637515717259795,0.10175029429964723,5.960014820098877,-0.29687514305114737,-0.02996023979038004,-0.029439703503325587
1619751434.4780774,-0.46064837470620873,0.0946106436136365,5.948918700218201,-0.3016455817222594,-0.026091866642236727,-0.030084031072258946
1619751434.5236664,-0.46053835512571034,0.09225923388965426,5.9479087591171265,-0.31044740915298474,-0.026525555141270196,-0.030931097437366856
1619751434.5698457,-0.46194889012567697,0.09443425298132002,5.958918809890747,-0.32498112201690665,-0.028986578173935462,-0.0313731640701741
1619751434.6236231,-0.460145223338306,0.08757811489909888,5.9475709199905396,-0.33211594343185424,-0.024244029074907247,-0.033126422885060305
1619751434.6710196,-0.449117992869392,0.08731805185489358,5.94554603099823,-0.34146909475326537,-0.023777795992791728,-0.031117152368500822
1619751434.722267,-0.44729535991385583,0.08548232170656324,5.945780992507935,-0.3487358331680298,-0.022643542215228074,-0.03189289872780443
1619751434.7704053,-0.44858272545672956,0.08374383531711996,5.946387529373169,-0.3566930770874024,-0.022918264828622414,-0.03317994563616812
1619751434.8226202,-0.4587771883601695,0.07835944554261863,5.948166489601135,-0.36976689100265503,-0.022803062312304945,-0.03693350963391365
1619751434.8708925,-0.44977902705051004,0.07986795133791864,5.946637511253357,-0.3748728919029236,-0.022273580990731734,-0.029461117455139754
1619751434.9236684,-0.45164982880480586,0.07840509078733622,5.94595193862915,-0.3800713396072387,-0.022746903114020833,-0.026021068460121755
1619751434.974249,-0.45310025597847997,0.07728556002758445,5.945256233215332,-0.3824243927001953,-0.02272384788841003,-0.021993091510310758
1619751435.02122,-0.4668424776151031,0.07480635520882904,5.945819735527039,-0.3888850998878478,-0.02269655887037511,-0.019440984107181425
1619751435.0719604,-0.45992973605766896,0.0778456783889234,5.942766904830933,-0.39133191108703613,-0.02263266228139399,-0.01096444302007557
1619751435.1282344,-0.4734333316884935,0.0762608864505589,5.943405985832214,-0.39346395730972294,-0.022806826606392855,-0.009403727845102544
1619751435.1743205,-0.47896210668653255,0.08093110516279936,5.952707052230835,-0.3983000659942627,-0.025894177109003075,-0.004418686968684193
1619751435.2215893,-0.48071788916766645,0.07702211468338965,5.93966817855835,-0.39067584037780756,-0.022846365272998742,-0.0010168473720550686
1619751435.2703362,-0.48326680519118903,0.07565194601133465,5.937626838684082,-0.3890960884094238,-0.023989560231566426,0.0007360063533484867
1619751435.3290696,-0.4865731667506695,0.07930092086195945,5.947059154510498,-0.3907368946075439,-0.026735203862190332,-0.0015789272218942607
1619751435.3695714,-0.48565623681396247,0.07374973417520524,5.934487581253052,-0.3807623958587646,-0.02428948536515238,-0.002241013234555722
1619751435.4303281,-0.486560828204602,0.07642772550985216,5.9336607456207275,-0.37553475856781005,-0.0238549650460482,-0.0021849362365901487
1619751435.472685,-0.4876046734166145,0.07378075439691542,5.931626319885254,-0.37000421047210696,-0.024091967344284038,-0.002077337678074831
1619751435.5252028,-0.48711929756298666,0.06912162035629153,5.928921341896057,-0.3642558550834657,-0.02404434584081172,-0.002075887118130934
1619751435.577648,-0.4869598974563181,0.06697414435550568,5.9272356033325195,-0.3572509574890136,-0.02370659790933133,-0.0025103662066161686
1619751435.6222692,-0.4889137815639377,0.06681424902111292,5.926311254501343,-0.3496951293945313,-0.023909036666154848,-0.0028166672205924836
1619751435.6718194,-0.4790596033276618,0.06675731890633703,5.923510551452637,-0.34009104728698736,-0.02435435317456719,0.00013861822500825516
1619751435.7263699,-0.4775655118201673,0.06489589486852287,5.921644926071167,-0.3321716737747192,-0.02375386871397489,0.0002291448087990422
1619751435.769578,-0.4767379019987583,0.060989506968855856,5.919797658920288,-0.3233982229232788,-0.023286518454551652,-0.0006782992947101663
1619751435.8211415,-0.4747747244687378,0.05525996454402805,5.91646933555603,-0.3138389873504639,-0.023073269054293633,-0.0015801643215119787
1619751435.8694386,-0.4734678079675138,0.05118596840158103,5.91460382938385,-0.30685979127883917,-0.022752889767289175,-0.002361118627637604
1619751435.9214098,-0.47198040730267765,0.04681880798310041,5.912792921066284,-0.29923989295959474,-0.021889892071485506,-0.003087975295186035
1619751435.973174,-0.4697264468044043,0.04220473966538907,5.9115891456604,-0.2906488704681396,-0.021755084097385413,-0.003280438887476922
1619751436.0269206,-0.46824292366728193,0.03714482941791415,5.910133242607117,-0.2816561961174012,-0.020573381558060655,-0.00342563557162881
