2.075170614448791,1.300635969363917e-06
0.004507722618407598,0.002990461081016464
0.004749528502068948,0.0029846781627590694
8.845427675662165e-05,0.0039523628857073435
0.10079926498320504,5.066143503147202e-05
0.004061506917870851,0.003105119823367368
0.000277546106088451,0.003944545187294088
0.0002826127013039468,0.003944423704473976
0.0038938602693420776,0.0031091304291804987
0.004945067499838412,0.002980694106782879
0.012313523929426043,0.0004400134025821418
0.008050167859543662,0.0028262487836869256
0.020357998215476444,0.00020342842444835972
0.10276007850986305,3.7031111597913834e-06
0.007873541355998935,0.002975859076204256
0.016370038320338242,0.0003437061238026374
0.011368742753943742,0.00047026472345627337
0.10109242935841488,3.947841909826888e-05
0.0012071262057078442,0.003136342654278769
0.028908268121630585,5.1576793090474135e-05
0.10159451044257638,2.745473037644741e-05
0.02326592685845617,7.355947017892661e-05
0.016380357691773786,0.0003433015773451307
0.00028150914359354574,0.0039444501647118635
