142.1726498979348,8.887525695778644
101.4058145403882,9.946074481724951
101.40746905271615,9.946074481724951
101.75769131513344,9.931068518354781
101.78182490249615,9.95722635684053
101.44913243834141,9.944253847613561
101.75751717390247,9.931126155223426
101.75755182202381,9.931126155223426
101.44798542876471,9.944253847613561
101.40911573790123,9.9460623603784
100.40823282632707,9.987307672577751
101.39460776807421,9.947466154727621
100.44314890370168,9.988099986287821
101.79528907971265,9.95722635684053
101.45823768673161,9.94492046765336
100.43602913325684,9.987307672577751
100.40522596859482,9.987171781601127
101.78197283649001,9.957299601734407
101.4130800621854,9.944902622043609
100.47870909070944,9.989003642358218
101.78542039715289,9.957299601734407
100.436112293876,9.989157198877507
100.43602913325684,9.987310444824539
101.75754427529822,9.931126155223426
