,0,1,2,3,4,5,6,7,8,9,10,11,12
0,0.618776190178397,6.6070577050939985,0.7988146702273713,0.1633038992780946,0.08123186341145075,0.09527971291965884,0.5088533478769199,0.2806201431876734,0.057662482997761444,0.01289522581393943,6.96502743204565e+296,1.362529320699821e-07,0.03004120041858644
1,0.6168208262913479,5.128791397075703,1.849694016990138,0.36356486501320456,0.947417320474638,0.14327997555376135,0.714120016682855,0.28798373872549576,0.027418130772075985,0.022292146389740124,0.07443085633193053,0.00044608072813600316,0.06202247639125502
2,0.0003060241462377604,4.3062439715625045,0.1400700687288175,0.12164723224147227,0.6623434135706424,0.24614511813165713,0.41609390662220813,0.3428114733077438,0.024667750511551633,0.01093117473079405,0.16290176538866052,488334.28005198704,0.011336354920143114
3,6.206204970107364,7.376435822392324,0.7877336629292695,0.348036784221224,0.13789914190797714,1.010293404468944,0.6223723796447233,0.3019341066117278,0.02922917464368542,0.0245131317600601,0.007721123342017192,0.05941836768538371,0.0654916358055295
4,2.3586178134103224,0.4240541990341912,6.928297911766313,0.029135126206487078,0.03202646138799465,0.2346018835338373,1.137418814560487e-05,0.013848590882497708,0.030963802008628315,0.15653109853643132,0.001749347991951207,0.02511013890030051,0.008476135249353218
5,7.6030646504130885,6.3917098427953745,2.5552421847587943,0.36610046190050705,0.13648267272870485,0.9839931578940859,0.7131600788657021,0.27376315784711475,1.6092253239985423e-07,0.10124237138012483,0.013495095127703449,0.06632417614199848,0.06483845172197662
6,2.9048176657747627e+301,3.0400675238832933e+302,5.878911849316012e+301,0.16067735354925686,4.114118314576365e-06,0.11316833450584256,0.5390382438222188,6.022504870165434e+303,0.06169611489786889,0.056655207352071364,1.19639599321658,4.345355203975605e+137,9.20140975914666e+303
7,0.39116542278637045,4.8905232272768755,3.088636876088449,6.35321060919658e-06,0.306389073079263,0.3346505657728356,0.09027080403877268,0.21002744797355724,0.08505590547911827,0.010669249424180335,0.025498510342540585,0.01868314406138892,0.055327376912774076
8,1.816379952012223e+302,3.622270692473236e+302,2.0131509471190107e+302,0.17955449229813586,0.5815559103363377,0.5868612804787757,0.3875593285216785,0.03415992395214468,2.3386937768513167e+304,0.006713419151518086,0.014445161357039101,0.02695063766011941,0.03777681447277321
9,1.9800019980339476,9.455419621348577,3.542487159916837,0.16598333103848228,0.04609993101790285,0.08159279033477779,0.5101747521609719,0.2578124245867997,0.0013363881858954511,0.012228586975416386,0.006357753473550817,2.521685409693588e+146,7.039545415938875e-07
10,4.316618740841539,5.0347409699256245,5.96423763821295,0.24054917059019487,0.4210599129802712,1.7617147978963853e-06,0.3213424477026484,0.2618670688556088,0.3149085710674388,0.0012814308109182803,0.02736928656265486,0.002689880409060597,0.06703464760496597
11,1.2106952748720264e+303,2.444787851272489e+300,9.388096953641555e+298,0.16434742338752475,0.06565559878540447,0.09830737076104351,0.5093062919221142,0.2559740675301269,0.03433704143124814,2.3343929256405994e+304,0.04496025594040749,2.869390718331219e+227,0.006104968953321621
12,3.3897968162142733e+302,1.1472204146872579e+303,1.320463569330711e+302,0.6304954183073621,0.06300237844928522,0.6208990029690207,0.7248077576290288,0.1645481455511641,2.3384301498158783e+304,0.010910455616554094,0.04248861491618579,0.0011928581502129044,2.5040667204371854
13,9.729405511901824e+300,1.337008445962902e+302,1.1399151528164504e+303,0.16266737135444276,0.10698089944511162,0.09470587373060012,0.5090128290104439,0.09924558392559349,2.22996735657957e+304,0.008951967324174186,8.15721296637455e+303,2.4685236629752405e-05,1.5718963593077678e+95
14,9.03804105019785,6.592390841507848,0.7349463362527202,0.16336863499257154,0.06832527260610381,0.09509311361515686,0.5087908381457347,0.32064329531470154,0.011487338306358437,0.00799305382273076,2.3340812527226712e+304,0.0006125305555590415,0.05733029612026578
15,2.159583676319177,6.451386800604101,3.6928558526022672,0.3198402810631962,0.47509837190723103,0.14433459324582262,1.099555286531682,0.3013563839910325,0.08172995932797672,0.012973009725638121,0.057025567039631644,0.006089423172706158,0.07736278954447663
16,2.109298238422981,6.715587783068638,0.7433566396099145,1.2276606875835734,0.02357796717561212,0.10742688165137569,0.5025457917847347,0.23648649382687179,0.052387403138336876,0.0631264749975849,15.058987948841697,0.004251896813941322,1.8526542981679493e+58
17,4.154115417349879,9.328334266939011,0.9296072089453395,0.1666315675645574,0.06198845959814506,0.08148539490826609,0.5097540781195166,0.17948287284194459,0.013458903127975961,0.01081732659066962,1.2555588735820405e-06,7.609763624929339e+136,0.004040063759081265
18,4.873947134066218,0.0004143378375131448,3.48317794679774,0.33160343798630443,0.3589016430003555,0.637456648447025,0.6445559121968037,0.17661611490818688,0.05867744732818446,0.02984995363652822,0.02412207599835189,0.05645552195673,0.016165910187535874
19,3.897906764231229e+225,7.662849881226845e+226,5.440976461760377e+226,0.087089567211893,0.2511872743536731,0.11816463522094965,0.516133291905633,0.2828214875604725,0.05052437679100832,3.7010053919886095e+228,1.637597982747853,2.7605894612606436e+184,2.329533876467882e+304
20,0.051482136045180836,6.568762542713252,7.267955721720831e-05,0.1621415927529965,0.08730520215917482,0.024757194442048124,0.5069342044581593,0.3010775686715896,0.015739683311958862,0.014994194536713641,9.7018767672485e+67,0.22951971705204594,0.04244222352713221
21,4.452771607198931e+302,5.434684019809075e+300,2.267116148767529e+301,0.16390428082774564,0.07712670447889193,0.11565563035412255,0.5125987885021924,2.3064588085141935e+304,0.05308556134316133,0.22601233122561357,1.6076577637583454e+225,1.402023357678589e+20,0.011650390810185075
22,2.1218072684814135,6.607114366782838,2.3965735795612004,0.16510119768720205,0.06766349304763838,0.10375760281192631,0.5163352706167641,0.717053453625173,0.04447467571461628,7.761677772721853e-12,0.08976113773379114,0.03656689614951185,1.2401529290746196e+281
23,1.2080211671246506e+303,2.2023475264425653e+300,8.064788357348991e+301,0.16360355688991218,0.06580215702560303,0.07495525832078385,0.5092045193974493,0.25597742240866217,0.027319691222259697,2.3344208253903333e+304,0.046070149893278255,5.123389668272091e+258,0.006148569009033318
24,1.060282984305884e+140,3.289319912541199e+140,3.588656529563284e+140,0.011581973654698168,0.4630849002553185,0.5046586904074364,0.6313989682944431,2.9719515312325306e-06,1.4812388375781887e+142,4.99271397877521e-06,0.03808534952470956,0.0042761359970926735,0.05265142290328183
25,1.1011496234162729e+95,4.36698535966487e+94,7.357231730948787e+96,0.16295225076211092,0.0646892567427826,0.09200384655547272,0.5088668228200716,1.0028513380511481e+97,0.02785961204185361,0.01050586547992387,0.015257500127956777,2.332384054296838e+304,0.015695108447975694
26,2.364476368608691e+302,8.510643986834743e+302,1.8768720455789756e+302,0.8892797706165978,0.3948712966105326,0.029730255400986793,0.6700014754057295,1.755588805102829e+304,0.04198340813208246,0.0025007064743089165,17.472070250939783,6.040069859493734e+20,0.1639790411233038
27,2.751799907568933e+301,4.326117146721521e+302,6.7328221556599276e+302,0.07971417750154611,0.26549072976281507,0.11116467187574881,0.5141414500422907,1.5559320450885332e+304,0.057476982893279696,0.03198801144953222,1.1004207663267358,1.1073636830686384e+193,6.161621541132434e+295
28,1.9081635398706643e+194,2.046709845532414e+197,1.7828144293562109e+196,0.013809317418012262,0.39158746005725975,0.12005384481505707,0.5314251346693242,0.2828422569833546,0.06213275682114095,7.308217169332206e+198,0.25546827103133596,8.42036979146086e+264,1.2033395657875608e+304
29,1.0667720756759488e+303,1.4986522616159669e+302,2.2929549614569063e+302,0.8024218513018379,0.4988816346796323,0.08812068464590067,0.42982394415097475,0.25601233737759077,0.013548989838446745,2.1236435279384282e+304,41.03879857286411,2.262921991987329e+22,0.09107563599409448
30,2.777620737215512e+288,4.069922767250976e+291,2.9814423452573704e+290,0.16304893732389578,0.0915564173180572,0.10199754727763155,0.5085228619240219,0.2718300758929718,7.43865723752593e+281,7.126277280818205e+292,1.7167898911729026e+304,0.0034018698580884047,0.057434706144550936
31,7.611802431315265e+300,4.98789915903709e+301,5.126930745525482e+302,0.16332286860107134,0.10121263007350997,0.10290267355517382,0.5084714589465589,0.27804698428884217,9.977789813962378e+303,0.19328545791942262,3.339573401598905e+303,0.0011699669668538465,0.05622616263439837
32,8.705569435838135e+302,2.813470545711696e+300,7.671124965540445e+301,0.16266806721655871,0.047557478054764526,0.12776120842703625,0.5083367991068929,0.2344056949441796,0.03455704342556098,1.6850747859723029e+304,0.8092347088592312,1.325753240898373e+272,0.18601488722790452
33,2.1283527486986745e+302,2.848091642115021e+302,1.7523115475994647e+302,0.4059592283992157,0.4229459276416685,0.36604429159599594,0.8577330637810175,0.2060950940617773,2.0484389383779384e+304,0.0027705696065915488,0.07947034703551178,0.0065135749537157395,0.05651977095256012
34,3.5796997938038566e+301,6.701597608398041e+301,5.736913704702296e+301,0.07309020211149218,0.07144494576969146,0.8704762995906908,0.5716825758320211,4.912253716247487e+303,0.05460025517621826,0.023543495801911472,0.0039023626149470463,0.04964850829120447,0.0693711083046561
35,7.45085742782611e+300,1.490993500628775e+302,2.1092068474621202e+302,0.08678618170323177,0.25219709028699905,0.11112197108831492,0.512218512157031,5.0001492733305034e+303,0.05748495417714288,0.0334857620974141,1.1914603713102623,1.1559089325625902e+193,5.0967233484803073e+303
36,7.375594758770506e+272,4.180187151471914e+271,1.970079979907432e+274,0.16288507677062009,0.0660280831503593,0.08409956358018812,0.5087553786848653,2.9768386111004935e+275,0.060086439389797165,0.012544000838734881,0.019952066650658108,1.58342536153647e+304,0.007283525951576747
37,3.526150105748654e+301,2.0393588547343015e+302,9.695390197220629e+302,0.1594266853051717,0.005851013964368784,0.08438474253350185,0.5083348105966636,1.927769048188413e+304,0.06369727719385242,0.0255797828913114,0.5748721427744716,9.73423734760988e+303,0.02545151892836172
38,1.4113595828041087e+301,2.1952371350477992e+300,5.762763511048133e+302,0.16326943539969774,0.0654357584738739,0.08835859326915449,0.5088959216397808,1.1189815301415022e+304,0.060224002126992825,0.009857432652315486,0.012414643417833224,1.703950524584535e+303,0.008033653025869602
39,9.563441828874568e+302,6.777813091073915e+302,1.0572147207101087e+302,0.7902970820282382,0.5220819165005333,0.07802656486009774,0.1739091554638397,2.290332382168577e+304,0.015339213396158737,0.20927376708937184,24.341268376619393,120928686471.9979,0.09425599497684031
40,4.2551267490586447e+301,2.7784900431846867e+300,6.025781585669167e+302,0.1627272340824591,0.0683768153286028,0.0723535651163321,0.509025544505115,1.1726188278609054e+304,0.06162902468777028,0.009413078792270352,0.008168632400592839,2.843152727799472e+303,0.006661351370639206
41,1.7970518484344085e+302,1.3120164817335144e+301,6.860198745389865e+301,0.08404589841501962,0.2772532830326865,0.020646605687798084,0.46662569554417277,0.19414378164685633,0.09221836480878316,3.709459200230587e+303,0.7935157568929045,2.268669587664406e+22,0.091458901810317
42,1.7062543690361514e+302,1.6926171231410842e+302,1.838568623967771e+301,0.36587412186247437,0.4136591290494284,0.21384583640936577,1.01132179983125,0.250881578042466,0.05423249366950551,1.2410853006003487e+304,0.06569767779031346,0.00020100776118817665,0.06343723479610408
43,6.129147684267713e+301,5.477943726986618e+300,1.091362756853316e+303,0.16296003796023845,0.06500597255849977,0.07733665463222077,0.5089450477352678,2.1255542315779744e+304,0.06240000194234484,0.010582753630300942,0.003862263255795575,5.893470356007301e+303,0.011423690538714549
44,2.825967728512659e+301,4.1720242417975487e+301,2.9575769632766206e+301,0.24849314277279302,0.3151435117373193,0.424569131134846,0.6004923126969403,0.28242897790022964,3.0101969528098705e+303,0.0031668147857079167,0.0024559053527748115,0.029726445464568735,0.06954215233921757
45,3.1664284150779294e+302,5.522953182735854e+302,7.16993976161097e+302,0.2946671908925307,0.6003622546779612,0.38015690321926826,0.2566860899789733,0.028112341095172924,1.8614024162993742e+304,0.009817594773947575,0.009186505975825439,0.0069449474406620155,316085661.82499087
46,2.8654136464459562e+302,2.250542984411109e+302,4.459818018200197e+302,0.7954619218388516,0.5218090272495867,0.1581729716158689,0.4010278494797304,0.07619476774382923,1.1158965506628907e+304,0.001182161478464896,0.02678987989273788,0.010147041517996993,592870363.3776567
