,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,9.18731153576527,56.62338364795518,39.01883106834065,1.7811162866423897,30.586956529472385,38.53817302130572,86.71492497015056,78.99350795773384,90.38938620105714,89.16781869157884,78.4890552726593,46.19778604393588,29.95174347330396,25.26626608953288,0.08053922197211635,0.06507480344144519,0.02362958638403851,-0.01429634456648464,-0.1937777318249291,0.05933231945372697
1,14.031090124371431,75.58733531395069,74.11548584368948,4.121968402261253,25.532145125488285,20.851869304974954,86.81768870890278,64.9802092426667,86.50407469507526,7.164764814002735,13.65662498249906,87.14675983948126,23.99758692246872,25.386618818801956,0.1695559657396169,-0.08478324863450112,-0.19350776350871476,-0.027911050055003925,-0.19312692116854094,0.16255985642512816
2,1.6637882217058717,65.33427815597074,36.37808089537085,74.7329713151574,2.5337780550068905,25.23643125330922,16.844457620901522,80.22319995590048,86.7884733028498,1.0169541597131024,51.91219298673278,31.327657763487476,28.31558186328311,23.627909869787615,0.012555465397237037,0.037684693950661444,-0.03729085027715974,0.06728715442808852,-0.18648176725149984,-0.10190993086673308
3,98.64391548268674,54.89445028851729,11.204124597729109,69.39405499120183,1.0412929345021826,99.46441656280194,86.28138833085892,70.9512112770735,88.82384431262652,98.69544632070294,2.2017073700115084,90.63664868784471,29.705460070829393,26.04963792688183,-0.15646044627746056,-0.05649214053342425,-0.19347148100015993,-0.001657809884654412,-0.18429339367063044,0.17114907499424847
4,80.95868072167602,56.315558526888736,68.12121476113089,83.03755794446654,55.81636182744254,24.748117034707615,29.25676855725455,67.49831479255803,15.865745445472644,69.19812780892047,55.53843043200432,28.297566014173164,24.524511571966073,23.260619473301293,-0.11158528396003872,-0.1694101470878354,0.047992696068897674,-0.050558199040027535,-0.15247815190148145,-0.009423932955812307
5,79.2752365728094,19.61532910477627,45.568539975922235,58.11700189348831,1.10835465498773,82.37377741336455,81.24237878998133,61.553469764802884,28.04536244710502,97.38138202275147,1.9634097401251545,72.43870067627975,28.253705399978408,28.546876611530962,-0.13696868583690663,0.11543082679689004,-0.1148535172273199,0.00032646446467497064,-0.07607102227422215,0.16409811930743523
6,1.6633185677363946,44.67749328501836,44.03430228367249,70.50816352301787,2.3660699826767617,1.180024508464535,85.85292398385639,81.32091027932297,17.76275507474172,1.3058997131950918,69.13816148546285,60.97939525399629,28.453473249803928,25.601679198648757,-0.19903263452618494,0.1121872691618687,0.033349518686497034,-0.0023093418642120486,-0.057427807270931615,0.16238805591836733
7,79.30667944898444,55.27110730700418,6.7339558148278975,71.24726956642338,64.34570064846827,11.767956091723118,65.04365385096351,93.87888600784741,58.011159756407025,10.481644599372075,59.21763884794905,43.79364624090858,27.84224895577662,25.434271612528335,0.13554226342420592,-0.036868393554742085,0.11232607910461995,-0.0024636483724210165,0.002631736986783789,0.13439212648091117
8,79.44361514218738,1.567631205298816,25.51144073733376,67.0375999310915,39.73208174821365,9.98139897075833,23.258295272848105,81.03245350467536,83.48911876774912,11.665187679492789,89.89870924834804,32.86928997387942,27.92883888670042,25.501287751478014,-0.19537029883556534,0.06414481417076659,-0.18698414833321597,-0.0007518304102113772,-0.071774082676862,0.15175399632414172
9,3.1269488648237385,7.1638745811944275,70.83180851299657,72.91425409964631,1.9181361996812223,13.352617103858046,19.237041699266577,61.043076026087796,87.55993547704199,15.232807448077349,57.60501540595966,31.49426747110963,28.356709263771517,23.528328888967,0.10724740178282743,-0.1782443765929308,-0.03769288837843341,-0.0018045720385586224,0.190921650039355,-0.10817931788281365
10,8.985641751745057,76.34088753424597,9.464219104471823,51.717698783045186,38.580852047069634,64.31742264199517,73.5464942923622,26.146694256543174,86.34811126375016,56.093267063865795,82.32563806114348,71.0021945174013,24.33238842347898,26.02805707426977,-0.19923014552294835,0.07482756470205269,-0.12633823075214085,-0.18338977717143265,0.19086008726932643,-0.08679454444629928
11,3.811178583333252,4.8545992301414245,1.705333805930827,75.04427294899742,1.4394163161168274,8.22440254953776,19.258787867775553,72.56135548974906,87.85359659045723,0.1089041881082089,56.27863094679913,31.62911339586538,27.379659803090295,25.47819486835903,0.17826875331199138,-0.17560029255266574,-0.04830122637287479,0.04829692502032973,-0.15033674812521164,0.14434196092707297
12,84.04720237522383,1.5676312031325943,32.37145422017565,75.43376044034592,33.59427685001004,1.6291272904522565,21.78932526625558,81.03244960347585,83.80220851025298,0.5708254301056463,85.12148947667488,33.10924391718208,27.928901324200012,24.309197592481752,0.13603907595026354,0.06397239191321148,-0.10127295448303408,-0.0007301006076928969,-0.1316240597524431,0.13426890639556072
13,82.69374260716226,1.5676310987976099,43.785073060934,1.7321437069708066,24.945996117491863,3.1453938396048144,37.57243379054833,81.03130504842765,83.92185167528648,89.1692165274724,52.024004651766894,81.36132812071615,29.785940615830732,23.62549180331865,0.08444358941220358,-0.055180932250606586,0.1333134947325152,0.027268451536814137,-0.1761369504255508,0.1407981267330917
14,98.27455545795229,53.637394320304736,6.79156642608179,1.7314330214226206,16.146009392541607,8.161454758381648,14.524264856546093,63.337540466269154,84.14199585501072,89.12491060589917,88.84958764551152,81.72838167254382,29.682358672490405,25.4850504923785,0.09702440649202126,-0.056631618403229965,-0.18572845133776253,0.027580369155799728,0.19155252287607374,0.18122650855003375
15,18.36469649981976,4.669683433339326,32.381038137563436,51.8036313375066,38.6274789430843,19.648355250681078,84.80989041747272,83.48218648274906,86.77188606813257,0.01477215781617966,49.45005329132342,30.12068983675988,28.316748687618098,25.478908449393394,-0.18513300239234357,0.013832505828466554,0.16107051513102227,0.1625888810641642,0.18424269575277233,0.1446392374544728
16,93.8390924828578,15.465860587679355,53.58798288812369,1.142500592889815,44.91368790203515,1.3178300412457193,16.98653644137194,79.1829778897709,87.76869454017364,0.41855405642800575,91.45358815475726,30.840163201753242,29.846851590820584,25.041790311027853,0.05612663928019805,-0.0774533554631601,-0.19363089372733922,0.049040585628927366,0.18872465298940969,0.1397373494705209
17,84.2092995382929,98.84977307142236,4.474215890892278,72.91425409964631,1.9181361996812223,14.797762565520372,19.237041699266577,61.3572378113273,87.3821785041786,14.149402444098602,55.95262956025018,31.49426747110963,28.367582284847263,23.615370207781297,0.10724740178282743,-0.1782443765929308,-0.03939666648031897,-0.0018045720385586224,-0.14190871896074853,-0.10902246246878565
18,84.15747944115736,49.99611240761121,31.697154991361245,81.307372802583,63.40383528547473,35.835286987264844,15.858138046596718,81.03244960347585,82.6915801636275,6.402742486568681,11.254746782346366,33.47943517245691,30.337391196749998,25.510045800147143,-0.1854243097001016,0.04142650765823066,-0.19590138485345257,-0.0026059533448254176,0.0004809118208195101,0.15630026063280125
19,83.22287632119348,44.3293764603961,2.397655693253798,68.60000933670455,1.5448804181630962,1.1785861342022845,85.28497851135106,76.71980601133099,94.33985293837175,0.04168027692971232,52.251524391892495,60.98027301124013,30.139793005265222,25.300891822268625,-0.19534546767781105,0.11250063075249764,-0.18672623641765881,0.06293062601394064,-0.17549263568720228,0.15064562360117806
20,78.19401481719834,75.58733531395069,74.12434906646993,4.121968402261253,25.267718519116166,82.83929148363464,93.89101299584759,63.44299479405407,95.01774801449045,98.77788275673585,13.59103907273605,82.450845647895,23.99758692246872,25.386490975602822,0.16928159278772437,-0.06219131491539826,-0.19349155147582986,-0.04443675660101443,-0.19317778069426006,0.16602027865361343
21,1.663295313076481,51.84261411086537,11.694987340267897,2.224836361633635,2.5216495305920184,9.068923290338166,86.03797911421945,49.39542931008988,17.15072460137911,86.27954109894094,53.42577352536617,22.22294062265636,29.386067538845047,23.56648727649925,-0.1994053756962046,0.11250633753461302,-0.189578915685372,-0.04809488685441945,-0.1873928736462921,0.16255594788518735
22,73.9748543273536,7.253953472824564,7.506061433342126,76.86188454455838,29.967422273667598,1.5488275493724664,9.06694894804303,76.06694665388254,87.02886879909408,10.075152570144128,86.2547393733292,73.60402092673463,28.272295833687213,29.10367394311948,-0.14888988922689242,0.0008337318570436304,-0.02841628292720387,-0.036943620363615676,-0.03594471679532203,0.169647333260995
