Time,data
1619825556.9836576,15.050000190734863
1619825556.983763,15.050000190734863
1619825556.9838345,15.0
1619825556.983941,15.050000190734863
1619825556.9841096,15.050000190734863
1619825556.9842014,15.050000190734863
1619825556.9842691,15.050000190734863
1619825556.9843204,15.050000190734863
1619825556.984426,15.050000190734863
1619825556.9845142,15.0
1619825557.0122917,15.0
1619825557.0560007,15.050000190734863
1619825557.1111681,15.050000190734863
1619825557.1572394,15.050000190734863
1619825557.212222,15.0
1619825557.2595139,15.050000190734863
1619825557.310454,15.050000190734863
1619825557.361826,15.050000190734863
1619825557.4088714,15.050000190734863
1619825557.4604769,15.050000190734863
1619825557.5117052,15.050000190734863
1619825557.5635226,15.0
1619825557.6101222,15.050000190734863
1619825557.6622717,15.050000190734863
1619825557.714978,15.050000190734863
1619825557.7647076,15.0
1619825557.8131187,15.050000190734863
1619825557.866611,15.050000190734863
1619825557.9144087,15.0
1619825557.96367,15.050000190734863
1619825558.0177758,15.050000190734863
1619825558.0703845,15.0
1619825558.1152809,15.050000190734863
1619825558.1662588,15.050000190734863
1619825558.2194235,15.050000190734863
1619825558.2668984,15.050000190734863
1619825558.3195646,15.050000190734863
1619825558.3685389,15.050000190734863
1619825558.4186716,15.050000190734863
1619825558.4713223,15.0
1619825558.522222,15.0
1619825558.5712953,15.050000190734863
1619825558.6194785,15.050000190734863
1619825558.6698875,15.050000190734863
1619825558.7232866,15.050000190734863
1619825558.7726433,15.050000190734863
1619825558.8250582,15.050000190734863
1619825558.8711686,15.050000190734863
1619825558.925453,15.050000190734863
1619825558.9768326,15.050000190734863
1619825559.0246975,15.050000190734863
1619825559.0749986,15.0
1619825559.1254997,15.050000190734863
1619825559.179033,15.050000190734863
1619825559.2254338,15.0
1619825559.276577,15.050000190734863
1619825559.327592,15.050000190734863
1619825559.3761554,15.050000190734863
1619825559.4253879,15.050000190734863
1619825559.4783742,15.050000190734863
1619825559.5307522,15.0
1619825559.5787838,15.050000190734863
1619825559.6283748,15.050000190734863
1619825559.6797032,15.050000190734863
1619825559.73221,15.050000190734863
1619825559.78273,15.050000190734863
1619825559.831351,15.050000190734863
1619825559.881437,15.050000190734863
1619825559.932269,15.050000190734863
1619825559.9917245,15.050000190734863
1619825560.0320964,15.050000190734863
1619825560.0857978,15.050000190734863
1619825560.135308,15.050000190734863
1619825560.1846886,15.050000190734863
1619825560.2373657,15.050000190734863
1619825560.2859533,15.0
1619825560.3368723,15.050000190734863
