,Unnamed: 0,Time,force_x,force_y,force_z,torque_x,torque_y,torque_z,orientation_w,orientation_x,orientation_y,orientation_z,position_x,position_y,position_Z,roll_vel,pitch_vel,yaw_vel,surge,sway,heave,voltage,pwm_0,pwm_1,pwm_2,pwm_3,pwm_4,pwm_5,pwm_6,pwm_7,roll,pitch,yaw,position_x_integrated,position_y_integrated,position_Z_integrated,orientation_w_integrated,orientation_x_integrated,orientation_y_integrated,orientation_z_integrated,surge_derivated,sway_derivated,heave_derivated,roll_vel_derivated,pitch_vel_derivated,yaw_vel_derivated,roll_integrated,pitch_integrated,yaw_integrated,position_x_difference,position_y_difference,position_Z_difference,orientation_w_difference,orientation_x_difference,orientation_y_difference,orientation_z_difference,roll_difference,pitch_difference,yaw_difference,surge_difference,sway_difference,heave_difference,roll_vel_difference,pitch_vel_difference,yaw_vel_difference
1127,1127,112.7,-0.5355531203811588,-0.4457472495881993,-6.712500589306082,-0.3225889153570882,-0.0142378933000287,0.22677597969434,-0.999088861070948,-0.0374222917368557,-0.0002026424534573,0.0205177655009911,0.0121748194618546,-0.0142014579328444,-0.3651750748490814,-0.005576361315077,0.0020037630989978,-0.0163853337100537,-0.0027439029660603,0.005323151049402,-0.0273464269917107,15.100000381469728,1548.0,1520.0,1642.0,1541.0,1569.0,1528.0,1630.0,1605.1732167898815,0.0748546378876884,-0.0011307282176222,-6.324210148777534,0.26473100260253574,-0.00125893235307215,-0.7814375037778888,-0.9988395116491058,-0.0171587144723291,-0.040934594803113566,0.018696722561389524,-0.00024078860995193813,0.006209708827754903,-0.02061989135669315,0.0018084199363002714,0.00036175020438527355,-0.004505391446326382,0.0359344615295777,0.08122183167903643,-6.322078116984656,0.2525561831406811,0.01294252557977225,-0.4162624289288074,0.0002493494218421821,0.020263577264526596,-0.040731952349656264,-0.0018210429396015755,-0.038920176358110695,0.08235255989665863,0.0021320317928781307,0.002503114356108362,0.0008865577783529035,0.006726535635017551,0.007384781251377271,-0.0016420128946125264,0.011879942263727315
1128,1128,112.8,-0.529689710655723,-0.4619546221004996,-6.654321120971217,-0.313384609099779,-0.0143091604067013,0.2194265954171397,-0.9990808220187136,-0.0375123037728402,-0.000214138610593,0.0207434877665485,0.0121785604954762,-0.0134275570580201,-0.3671848129576502,0.0001568490915584,0.0033364735644112,-0.0058101206959296,-0.0027439029660603,0.005323151049402,-0.0273464269917107,15.100000381469728,1549.291261389131,1520.0,1642.0,1541.0,1568.8543693054346,1528.0,1630.0,1608.291261389131,0.0750349693446702,-0.001128388710075,-6.324662132122122,0.2644817674940955,-0.0005128015938246459,-0.7841241542666525,-0.9988230649128752,-0.016881870189112008,-0.04107065794890655,0.01951124067332581,-0.0008353371019657838,0.0059172047164163894,-0.01910761951451293,0.00615640912892277,0.002873103997746852,0.003868550268793664,0.035451687631771596,0.08147598267565008,-6.323693982507256,0.2523032069986193,0.012914755464195455,-0.4169393413090023,0.0002577571058384187,0.02063043358372819,-0.040856519338313545,-0.0012322470932226888,-0.039583281712898606,0.08260437138572509,0.0009681496148665758,0.001908565864094516,0.0005940536670143897,0.008238807477197768,0.0059995600373643695,-0.0004633695666643482,0.009678670964723263
1129,1129,112.9,-0.530116353504496,-0.4852101411626228,-6.603543727478944,-0.309216355787212,-0.0138653591736056,0.2095053082482037,-0.9990731802313756,-0.0378168170912965,-0.0003713029309378,0.0205555593838233,0.0121217903970133,-0.012691310711784,-0.3690456839112597,0.006059387044264,0.0033438235013475,0.0019709400642203,0.0238936039225094,0.0277850573553324,-0.0236383972948592,15.07907625299574,1554.262833817895,1520.0,1642.0,1541.0,1568.1314169089476,1528.0,1630.0,1612.1314169089476,0.075650963704255,-0.0008127741482588,-6.3242980007495255,0.26423277149447444,0.0002339272479593708,-0.7868106607577985,-0.9988099926664844,-0.01689299013913136,-0.04124778579772517,0.019795090313550267,0.00038897095715283685,0.005772994048505134,-0.016607811324144166,0.021321451737231777,0.010959952289277142,-0.004308777405433949,0.035504993838782625,0.08181986455780686,-6.324270938368922,0.25211098109746116,0.01292523795974337,-0.4177649768465388,0.00026318756489118744,0.02092382695216514,-0.04087648286678737,-0.0007604690702730336,-0.04014596986547238,0.08263263870606566,2.7062380603126712e-05,-0.023504632965356563,-0.022012063306827267,0.007030585970715035,0.015262064692967777,0.007616128787929642,-0.006279717469654249
1130,1130,113.0,-0.5472199900323148,-0.5282112552072181,-6.552009368956663,-0.3052524753118376,-0.0140668526657463,0.2029241455427654,-0.999027491893781,-0.0388706891711329,-0.0009325588810315,0.0207911110264914,0.0121857320914498,-0.011992227049417,-0.3706581897405216,0.0128794663522108,0.0046637442704559,-0.0030341224876245,-0.0210254236161885,-0.0107525800061369,-0.0376334802911564,15.100000381469728,1558.171291468606,1520.171291468606,1641.0,1541.0,1567.486125594182,1528.0,1630.0,1612.828708531394,0.077782964351387,0.0002469742939645,-6.324811610148209,0.26673623297749227,0.003082722859661321,-0.7889633148495974,-0.9988003374398702,-0.017199149211275317,-0.041404860883273484,0.019690421317144328,0.0005618424705913229,0.004144237791560005,-0.014920996197608909,0.029579533122143547,0.013595658869305879,-0.013596710369433171,0.03611714447450972,0.08212534665498385,-6.324092405302938,0.2545505008860425,0.01507494990907832,-0.41830512510907575,0.00022715445391086053,0.021671539959857582,-0.040472302002241986,-0.0011006897093470726,-0.04166581987687728,0.08187837236101934,0.0007192048452706601,0.021587266086779824,0.014896817797696905,0.022712484093547494,0.01670006676993275,0.00893191459884998,-0.010562587881808671
1131,1131,113.1,-0.5047829253458017,-0.5332230299480256,-6.510071738676944,-0.3122689104801175,-0.0203706314811319,0.214252528893859,-0.9989536802638036,-0.0403346675783541,-0.0016160031719095,0.0214952974507062,0.0122587451047491,-0.0114658008753787,-0.3721138028748449,0.0151552101978033,0.0048237832499951,-0.0087564893325212,-0.0210254236161885,-0.0107525800061369,-0.0376334802911564,15.100000381469728,1561.0,1520.1335970760294,1641.0,1541.0,1560.5992087719114,1528.1335970760294,1629.0,1612.0,0.0807421941269162,0.001494613833912,-6.326274662897706,0.26458983646687095,0.0023912639439366804,-0.7927914369904899,-0.9987767523659853,-0.017847289103316132,-0.04163053015160695,0.019833611981027014,-0.0007804513864822761,0.004349721983343486,-0.018184694653218435,0.016022809407605157,0.0041165845504952244,-0.013621458208745028,0.037438472262653726,0.0825449661102576,-6.3244421311545675,0.25233109136212184,0.01385706481931538,-0.420677634115645,0.00017692789781831308,0.022487378475037966,-0.04001452697969745,-0.0016616854696791875,-0.04330372186426248,0.0810503522763456,0.0018325317431386878,0.020244972229706226,0.015102301989480385,0.019448785637937966,0.0008675992098018566,-0.0007071986994998756,-0.004864968876223827
1132,1132,113.2,-0.5003598625451645,-0.5554781041050051,-6.468041322996513,-0.3160069551938074,-0.0216764021463509,0.2234471645480794,-0.9989058206182008,-0.0411316229020074,-0.0018113660118946,0.0221826528101808,0.0121967914377845,-0.0108826368429848,-0.3738909366649041,0.016130355477071,0.0042796436378183,-0.0137601338970975,-0.0230310877892581,-0.0164496686537379,-0.0351807409393332,15.08080993456587,1561.0,1521.0,1641.0,1540.8903178967385,1555.7806357934771,1529.0,1629.0,1612.0,0.0823467630928312,0.0017939520466291,-6.327665815708833,0.26243730550031463,0.0017140496922569914,-0.7966186610280754,-0.9987440982642602,-0.018608877331118597,-0.04187316145340599,0.020262631040468954,-0.0009579389506343816,0.004153976389055788,-0.017554743318701105,0.016040255533346297,0.00422537379577291,-0.016366488129293533,0.03901203685210146,0.08298221994185805,-6.32537575050474,0.2502405140625301,0.012596686535241791,-0.42272772436317135,0.00016172235394051881,0.022522745570888802,-0.040061795441511394,-0.0019200217697118473,-0.043334726240729746,0.08118826789522894,0.002290065204092251,0.022073148838623716,0.02060364504279369,0.017625997620632092,-9.009994372470229e-05,-5.426984204539003e-05,-0.002606354232196033
1133,1133,113.3,-0.496264313686916,-0.5753552871886083,-6.423440112439062,-0.3208405351195753,-0.0242384665126753,0.2342499675253152,-0.9988536192255474,-0.0419295259994698,-0.0020065340664372,0.0230073038517133,0.0121164141870981,-0.0103204284825663,-0.3756058369697738,0.016149551281825,0.0040757248586913,-0.0158422998938508,-0.0013889094253738,-0.0073007875011562,-0.0268804295449022,15.100000381469728,1561.0,1521.0,1641.0,1540.0,1550.9268798805506,1529.0,1629.0,1612.0,0.0839540158173805,0.002079098436533,-6.329331906888582,0.2600570224439205,0.0004673650372947031,-0.8002473110950662,-0.9987052192299651,-0.019418206430760414,-0.04209773678125412,0.02094275291684103,-0.0009260847657202774,0.004061723002629834,-0.017742848433525884,0.016346486014781572,0.004549754781193825,-0.019268765433804184,0.04070197907287265,0.08336966073546839,-6.326816842489655,0.24794060825682238,0.010787793519861004,-0.4246414741252924,0.00014839999558224903,0.022511319568709387,-0.04009120271481692,-0.0020645509348722717,-0.04325203674450785,0.08129056229893539,0.002515064398926903,0.0004628246596535226,0.011362510503786033,0.009137581111376317,0.0001969347329565732,0.0004740299225025257,-0.003426465539953384
1134,1134,113.4,-0.5131936879650675,-0.6079499358569846,-6.3852935146786205,-0.3267675227864502,-0.0255626418775212,0.2427181700661674,-0.9987959035788476,-0.042742578077935,-0.0022121672830295,0.0239775171624777,0.0120389523664312,-0.0097630903871879,-0.3773393342690401,0.0164581964547124,0.0043385006024397,-0.0185865876638316,-0.0013889094253738,-0.0073007875011562,-0.0268804295449022,15.06704347622754,1561.0,1521.0,1641.0,1540.0,1548.0,1529.0,1628.0,1612.0,0.0855930214500189,0.0023692876584525,-6.33129039262943,0.25987901233496774,-2.760689539206139e-05,-0.8029861421938083,-0.9986631446635436,-0.020228068460364148,-0.042316365886038765,0.021727262029161535,-0.0004887568660345188,0.0037296806586879817,-0.016858938111049087,0.014117572179833488,0.003467143760601889,-0.01828856372088144,0.04240212849556147,0.08373841867134015,-6.328467785417116,0.24784005996853653,0.009735483491795838,-0.42564680792476817,0.00013275891530406536,0.022514509617570854,-0.04010419860300926,-0.0022502551333161668,-0.04319089295445743,0.08136913101288765,0.0028226072123143098,0.0009001525593392813,0.011030468159844181,0.010021491433853114,-0.0023406242748789125,-0.000871356841837811,0.00029802394295016035
1135,1135,113.5,-0.5084209428704021,-0.6279327875707514,-6.338967175447151,-0.3328788881129089,-0.0270154886728919,0.2531632766299631,-0.9987427418678084,-0.0434454437731311,-0.0023631544213655,0.0248966761417742,0.012004073685222,-0.0092454579672768,-0.3789869301262438,0.0150472482208549,0.0040466504746852,-0.0203143657839732,-0.0086902691425335,-0.0420683103889553,-0.029467339614363,15.100000381469728,1561.45218106244,1521.0,1641.0,1539.18260631252,1548.0,1529.18260631252,1628.0,1611.81739368748,0.087009341059175,0.0025570751522212,-6.3331423332777215,0.25969880685519636,-0.0005177560875953368,-0.8057256969669269,-0.9986155495984936,-0.02105335092871229,-0.04255346097683888,0.022648255422072484,-0.00121883994811293,0.002525280480489242,-0.020155104984408583,-0.007477202794813156,-0.010942456879475239,-0.007673616856594215,0.04414637398762923,0.08413467708034422,-6.330395359070923,0.24769473316997437,0.008727701879681464,-0.42673876684068307,0.00012719226931479088,0.02239209284441881,-0.040190306555473385,-0.002248420719701716,-0.04286296707154577,0.08157760192812302,0.0027469742067980363,0.00747142919442057,0.04459359086944455,0.009312234629954418,-0.022524451015668055,-0.014989107354160439,0.012640748927378985
1136,1136,113.6,-0.5011751882457155,-0.6171509393316469,-6.295186166130724,-0.3385910266844971,-0.0281041028017371,0.258733714784727,-0.9987504321512094,-0.0430865691728336,-0.0017907416999419,0.0252569807944486,0.0118897986060452,-0.0088130134400799,-0.3809720854425212,0.0106271417223351,0.000866682745157,-0.0129382166730731,-0.0052981039607385,-0.0105169724672009,-0.0285725805945139,15.100000381469728,1560.2542074102964,1521.0,1641.0,1539.0,1548.0,1530.0,1628.0,1612.0,0.0862629460029941,0.0014005352510406,-6.333812135570776,0.258613259282613,-0.004404383049591209,-0.80901987266548,-0.9985662645022584,-0.021807604748411216,-0.04278132889762088,0.023655901396829018,-0.0008761910199330409,0.0021264854129959205,-0.02008300979202204,-0.013712041590984618,-0.0132751234389446,-0.003973472861872135,0.04575593693927212,0.08450878043837613,-6.332491057301776,0.24672346067656778,0.00440863039048869,-0.42804778722295883,0.0001841676489510169,0.021278964424422384,-0.04099058719767898,-0.0016010793976195814,-0.040507009063721976,0.08310824518733553,0.0013210782690000755,0.00442191294080546,0.012643457880196822,0.00848957080249186,-0.024339183313319718,-0.014141806184101598,0.008964743811200965
1137,1137,113.7,-0.5099940167220179,-0.6416586125942156,-6.225045465468062,-0.3350369032222071,-0.0227678400086089,0.2521498854068864,-0.9987756686587514,-0.042418923581521,-0.0011019376814584,0.0254280229431105,0.0118102402700444,-0.0084239917977574,-0.3829541303373692,0.004310769825793,-0.0012587896785054,-0.0082480478850181,-0.0052981039607385,-0.0105169724672009,-0.0285725805945139,15.08508784734551,1563.1378568401587,1521.0,1641.0,1539.0,1548.0,1530.0,1627.8621431598413,1612.0,0.0848919453835625,4.391836514598677e-05,-6.334094562331253,0.2580269052412683,-0.005178016347306925,-0.8119538750907876,-0.9985365386738879,-0.02233844833803457,-0.042839472802762485,0.024301321548453693,0.0012604611218580636,0.0025399262954660935,-0.012254621547698021,0.010394701233622983,0.006835317914336572,-0.006670311690644215,0.04687826516008695,0.0845686178036976,-6.333833336313942,0.2462166649712239,0.0032459754504504754,-0.42899974475341845,0.00023912998486352866,0.020080475243486433,-0.041737535121304084,-0.001126701394656808,-0.038013680223475545,0.0845246994385516,0.0002612260173107117,0.006558565082596564,0.013056898762666995,0.016317959046815877,0.006083931407829983,0.008094107592841973,0.0015777361943738848
1138,1138,113.8,-0.5157690555724366,-0.652917853746421,-6.187993368938484,-0.3426796850705151,-0.0247766798373849,0.2504802308878734,-0.998744516034606,-0.0429296888318992,-0.0014423533309857,0.0257750484861973,0.0119489942477622,-0.008073725291744,-0.3841542212003737,4.78150286147849e-05,-0.0026034137261315,-0.0060170022425785,0.0097017459158607,-0.0016400834501678,-0.0190959845522793,15.050000190734863,1563.9122961576315,1521.0,1641.0,1539.0,1548.0,1530.0,1627.0,1612.0877038423685,0.0859316730188682,0.0006680553864253,-6.33481747271408,0.2574441377811097,-0.005955440292484137,-0.8148875901194998,-0.9985237249117104,-0.022551820438293714,-0.04278891242221902,0.02471629335247714,0.0012266714479440613,0.0025129848183144264,-0.012402760003374829,0.0035768928581720945,0.0036060564210875553,-0.003467721447160399,0.047338489690859735,0.08443699159405227,-6.334680991778738,0.2454951435333475,0.002118284999259864,-0.43073336891912617,0.00022079112289563607,0.02037786839360549,-0.041346559091233324,-0.001058755133720158,-0.038593183328008464,0.08376893620762697,0.00013648093534168737,-0.008475074467916639,0.004153068268482226,0.00669322454890447,0.0035290778295573094,0.0062094701472190554,0.0025492807954181013
