,Time,position_x,position_y,position_z,orientation_w,orientation_x,orientation_y,orientation_z,linear_x,linear_y,linear_z,angular_x,angular_y,angular_z
2309,230.9,1.868145146806177,0.5721445725123293,0.6671827406523169,-0.024355802438515168,-0.048339153246713396,0.02262363596940314,1.8398392856755807,0.1682635993680772,-0.0059488148850555,0.0042345693944836,0.0147593403358518,0.003005173545767,-0.0200389723896449
2310,231.0,1.8847563018278854,0.5749221936168326,0.6670646799368767,-0.02429202268829142,-0.04764014142870783,0.02289363026992609,1.8388365436098286,0.1682635993680772,-0.0059488148850555,0.0042345693944836,0.014203627869075,0.0016981891504493,-0.0177213949617046
2311,231.1,1.9013713293454322,0.5776767538122299,0.6669513344074582,-0.024237422044429482,-0.046959615537496106,0.0230893774411516,1.8379464464184858,0.1748952322029807,-0.0084581789201595,0.004543112956649,0.009879891705478,-0.0004230534299793,-0.0171483368148133
2312,231.2,1.9186975166599272,0.5802439499754669,0.6668172965931545,-0.024175411500784963,-0.046482833634675196,0.02315539236651605,1.837083823999955,0.1801302837962437,-0.0051449596132334,0.0022875356468796,0.008232149178157,-0.0013977502877291,-0.0112583730309447
2313,231.3,1.9364586886564443,0.5832786070506096,0.6664740016191959,-0.02413701595443188,-0.04607754811609034,0.02315157202596026,1.8365133532934332,0.1857751663450689,-0.0031333244021043,0.0033617278000874,0.0111311319757231,-0.0005564763240346,0.0852766112369637
2314,231.4,1.9546948525932462,0.5868463316187013,0.6662526875034973,-0.024608207613461937,-0.04544097865441019,0.02299366396392468,1.8407369224631374,0.1864035793325091,0.0005964501235324,0.0057774127168048,0.0089830542557942,-0.0053655238149743,0.2163583207867764
2315,231.5,1.9728318740876098,0.5911873907955206,0.6663154801826157,-0.02588072126543965,-0.04475640940127599,0.02229885232344435,1.8514480822161226,0.1864035793325091,0.0005964501235324,0.0057774127168048,0.0060042322686949,-0.0140954734620474,0.341049562618909
2316,231.6,1.9907866374209864,0.5962289906541749,0.6664105111873876,-0.02819160588611973,-0.044036153087244435,0.020888416850073737,1.868286072037067,0.1864035793325091,0.0005964501235324,0.0057774127168048,0.0045146414205806,-0.018868096348257,0.4508938740722778
2317,231.7,2.008485255029298,0.6021065900014709,0.6665247348786403,-0.031761357877529324,-0.04321594090401727,0.018988310882948722,1.8904707578228894,0.172321670691224,0.0163501006953685,0.0086475926712219,0.0005215415205424,-0.015817308767752,0.5745282036352166
2318,231.8,2.023981193725699,0.6098404365053739,0.6671821164931933,-0.037062245033091995,-0.04248955611354265,0.01690409053460906,1.9186280557179414,0.1686954233425352,0.0100643436030746,0.0097151343862525,0.0048033521205807,-0.0148644320565173,0.6388701773893972
2319,231.9,2.0388112102684897,0.6179644722951592,0.6679624105897072,-0.044122656569647895,-0.04150004362802408,0.014832235299634303,1.949705390613793,0.1568619121655574,0.00999163792574,0.0092605999357394,0.0057186582347248,-0.0180351480409477,0.7062632791682965
2320,232.0,2.051952403642509,0.6265993309869251,0.6687752834938565,-0.053235462837480804,-0.04035297820829317,0.012526158816108864,1.9837372237311683,0.1568619121655574,0.00999163792574,0.0092605999357394,-0.0007198762262963,-0.015230457097942,0.7305136123672639
2321,232.1,2.0644270548624473,0.6361648296251007,0.6696679329336717,-0.06393095321070782,-0.0395394574158124,0.010233827568662519,2.0185834123353725,0.1506732073410116,0.0164766463435595,0.0142072471655182,0.0004622154319407,-0.0069775852448867,0.752364114126353
2322,232.2,2.0753348619900525,0.6466626586201432,0.6712719097507147,-0.0762150824975046,-0.03890011980459709,0.008299243528149803,2.05408152443995,0.1506732073410116,0.0164766463435595,0.0142072471655182,-0.0015768461852231,-0.0023599383136105,0.7710766932433454
2323,232.3,2.08553245641528,0.6578342283419136,0.6729931039471936,-0.0899883946164397,-0.03844648179285478,0.006362325601836762,2.0900350200015256,0.1436178197216543,0.0106462397996308,0.0110987511254339,-0.0027144639126519,0.001508522402884,0.7877722534324253
2324,232.4,2.0946898816765906,0.6689154160829817,0.6743984043531167,-0.10556380958342557,-0.03810963648894914,0.004548064391468576,2.126164923652078,0.1380623019231615,0.0128575978037055,0.0107798599080952,-0.0047377863005629,0.0042315917899047,0.8082281327572102
2325,232.5,2.102301595873587,0.6804581954028004,0.6758994961856265,-0.12316416382477276,-0.038078804804498906,0.002875978846798042,2.1625034035511774,0.1259698666977967,0.0172131747233577,0.0093343716850929,-0.008797926141119,0.0058225468587033,0.8176473175887726
2326,232.6,2.1080153101930543,0.6917635683597899,0.6773348786871284,-0.14226914003123298,-0.03830777530125146,0.0011213068711940556,2.1986069777849897,0.1317676468733087,0.0095873314875671,0.0009384808114069,-0.0073524849030178,0.0055942694453524,0.8232944783948486
2327,232.7,2.113801388039161,0.7036267910793566,0.6779182775240348,-0.1628021867769539,-0.038285237716649594,-0.0008897673929569149,2.234230109568309,0.1290102656728261,0.0088365644429786,-0.0001186707607573,-0.006041462487225,0.0046207438296617,0.819922644484963
2328,232.8,2.118459919451064,0.7156782049752042,0.6784464670961194,-0.18480475982563796,-0.03829917678604125,-0.0027937300682015385,2.2687690053315546,0.1224049229763617,0.0070380921773919,-0.0026510911656795,-0.0067967227001879,0.0045001771297687,0.8150076734793114
2329,232.9,2.122083126492499,0.7273900017482239,0.6787650091334269,-0.20799929201386957,-0.03843526488781319,-0.004720679319561441,2.3022192671208823,0.119764472667932,0.0057302386674022,-0.0010750137541209,-0.0014875139048795,-0.0002362572788703,0.8071546226984031
2330,233.0,2.124815970021346,0.7390543987362911,0.6792636183826964,-0.23229753832752076,-0.03822707365047027,-0.006680762545118136,2.3343808832392163,0.1142364828814608,0.0023097345265398,0.0001488796323011,0.0007521702592167,-0.0040138575365756,0.8015369346362339
2331,233.1,2.1270083508268525,0.7502502372938534,0.6798960549369758,-0.25746113120534225,-0.03790411635769306,-0.008695618017341443,2.365506836578074,0.1137975146348863,0.000706249038017,-0.0038051983280752,0.0027437221054465,-0.0120644413891169,0.790781960417761
2332,233.2,2.129321917923973,0.7613967966647424,0.6801199925830717,-0.28229008576521125,-0.03725331611107257,-0.01093541598552165,2.3961956901718997,0.1120918741628213,-0.000160412601352,-0.0031707151663609,0.001048068493772,-0.0167293551341349,0.7780473768132742
2333,233.3,2.1316880721133558,0.7723546407171098,0.6803913636907608,-0.30671430453115167,-0.03652460232524306,-0.01337974384640228,2.4263792699400915,0.0991892655083976,0.0063398060103489,-0.0012340658366307,0.0009238900033625,-0.0180391060439718,0.7720990858775955
2334,233.4,2.1331600750729245,0.7821747923766504,0.680838681451391,-0.33095122273391686,-0.0357608399480389,-0.015864876440388455,2.4563287393706053,0.0703115368093748,0.0372182853936799,-0.0004805100588895,0.0005651733415314,-0.0194993852369324,0.7780186375278085
2335,233.5,2.1310149313814732,0.789811204230213,0.6814510630369879,-0.3553728254567086,-0.03496393052494462,-0.018431897591657163,2.486504797915006,0.0814669183254695,0.0247224632966224,-0.0011668551414341,0.0013168011270295,-0.0205254386935238,0.7833279932219532
2336,233.6,2.130319838827369,0.7982821073770986,0.6819558911815482,-0.3799626555120915,-0.034104502302919996,-0.021027649670485708,2.516884530137793,0.087258649425455,0.0005903194428907,0.0026837272479159,-0.000516824167837,-0.0234706880622206,0.7832201773299403
2337,233.7,2.1321257830432394,0.8067922338365028,0.68268564512605,-0.4045441779757194,-0.03322386316491009,-0.02379511917123872,2.5472535405471213,0.0399455133544241,0.0024489379680233,0.0177878129949074,-0.0019338776150464,-0.0266234673129742,0.7809325278404013
2338,233.8,2.1328484971215365,0.8106210014453157,0.6846853199029452,-0.42904989624867007,-0.032299772632004724,-0.026724170376926717,2.577526579359792,0.0594545504969334,-0.0014872710660824,0.0104229187863846,-0.0046304965364803,-0.0258015387645236,0.7870361368481298
2339,233.9,2.1343195361001706,0.8163221056649407,0.6860233717931024,-0.45374106376468837,-0.031504957267706066,-0.029720284354888996,2.6080392063613704,0.1018529482802961,-0.0062189638257946,-0.0053942799143939,-0.006591493029448,-0.0258910367446621,0.7968740882598263
2340,234.0,2.137045338990852,0.82617021980201,0.6859722352414966,-0.47873644982608216,-0.030781448076018677,-0.03280454263310025,2.638934186732599,0.0988034125184706,0.0043062035887291,-0.0037538630021017,-0.0077273884456494,-0.0265518053189434,0.7968137070476606
2341,234.1,2.1310169615496384,0.8340173035700543,0.6861437980124456,-0.514051147031063,-0.029856254151371064,-0.03493964878432308,2.657273002759603,0.0975134488539245,0.003077500039108,-0.0043189262872657,-0.0094633047487116,-0.0248090779787281,0.7976303513978439
2342,234.2,2.1244975945788553,0.8412882935271173,0.6861667703017836,-0.5501888808441334,-0.029128782644575402,-0.0368180132662738,2.6740717791624276,0.0953260386254627,0.0019644902506827,-0.0059066132511283,-0.0125427752345186,-0.0232840406845805,0.7835912517525453
2343,234.3,2.1177155225881164,0.8480144597089043,0.686024652646006,-0.5862403640208983,-0.028523479077514163,-0.038752329167435005,2.6893321070973024,0.0968552616838315,0.0060490562092539,-0.0069412989342089,-0.0205970049630323,-0.0215823788221947,0.7043802964018189
