,0,1
0,0.0006845069033341035,1.4234325375898385e-09
1,1.4528153298952635e-06,0.0002836620950136441
2,0.0007553668146423647,1.7541611980913814e-10
3,0.0003337962289813978,1.0369696110018168e-08
4,7.202550194477897e-06,0.0002816526814023972
5,0.0001157120300414427,4.2589476243873886e-08
6,9.65139644976884e-06,0.00014907590840156264
7,0.00017616590659793658,2.90620844143804e-08
8,0.014009044253381439,2.160450846880116e-11
9,9.290571095062332e-05,5.043423670542046e-08
10,0.0007536050044228598,1.784801711568826e-10
11,1.9763165285906821e-07,0.0002842383216369155
