,Time,force.x,force.y,force.z,torque.x,torque.y,torque.z,orientation_w,orientation_x,orientation_y,orientation_z,position_x,position_y,position_z,angular_x,angular_y,angular_z,linear_x,linear_y,linear_z,voltage,positive_width_us_0,pwm_1,pwm_2,pwm_3,pwm_4,pwm_5,pwm_6,pwm_7
0,0.0,-0.3079882541450858,0.4661853156933188,5.976503610610962,-0.2415491533279418,-0.0315663899481296,-0.1561869219118357,0.9991634122688685,0.03868149723318132,0.0017367797530978661,0.013124730859048772,0.0004977269319420133,-0.0009251978775950822,0.6718553188306245,-0.06327811864936249,0.0016210207588546219,0.009920172901263544,-0.0004977763804838,0.0033508733873077,2.3243825928008238e-05,14.9399995803833,1586.0,1522.0,1638.0,1544.0,1554.894893079799,1530.0,1630.0,1603.894893079799
1,0.1,-0.3029221438819227,0.46388664567293825,5.977121310238815,-0.2636274515597151,-0.031405726931483,-0.16095453944203036,0.9990248475073964,0.041951312946304796,0.0017500313266093632,0.013637707696475989,0.0003423869096555258,-0.0004836909204012362,0.6718416620911427,-0.06381854378191233,0.0011212118774586108,0.009882310966042356,-0.0010369434399306,0.0069653175550226,-0.0001005912640914,15.0,1585.847259937321,1522.0,1638.0,1544.0,1553.847259937321,1531.0,1629.0,1601.847259937321
2,0.2,-0.2982022159713644,0.4593404847913106,5.977738220903571,-0.2842584124555372,-0.031280238691291096,-0.1636736393716646,0.9988868917804802,0.045049665139957014,0.0018204200403749197,0.013845189139847258,0.0002358240668558157,-0.00011627355815372405,0.6718050140765778,-0.061202304489380244,0.0004119908641518893,0.005487578173549065,-0.0014864972237567124,0.0062083181319588085,-0.00010652665205275016,14.984226902087505,1585.0,1521.0,1639.0,1544.0,1553.0,1531.0,1629.0,1600.0
3,0.30000000000000004,-0.29455849374475185,0.4612200729194494,5.979071532462514,-0.3089925567174843,-0.031129648542968617,-0.1591581043671273,0.9987697547773263,0.047586097762433985,0.001957815097991044,0.013788463985393053,6.104737933450947e-05,0.00018567714581974243,0.6717503203835221,-0.054355857520738717,-0.0003947154494201968,6.798527263860766e-05,-0.0019245239199164,0.0054707290642897,-0.0001123098496871,14.954290523484666,1587.0,1521.0,1639.0,1544.0,1554.0,1532.0,1628.7879177627515,1601.0
4,0.4,-0.28606017113683674,0.45996375749170354,5.981595045187913,-0.33708156309434556,-0.031902202208766176,-0.15257879235313027,0.9986681649732847,0.049708059187083695,0.002117690698748209,0.013651382300317174,-0.00022866047095220946,0.0006211936596388309,0.6717249259223728,-0.04249478306030602,-6.114070354956865e-05,-0.003088645531428223,0.0023789309135028,0.0087856802517472,-7.480767105281496e-05,15.0,1588.8259883583999,1520.8259883583999,1639.0,1544.0,1554.1740116416001,1532.0,1628.0,1601.8259883583999
5,0.5,-0.2853075866600693,0.4524093272867479,5.981379709256584,-0.3593253436269973,-0.03355956383042631,-0.1502167181604038,0.9986135177240857,0.050861984156537234,0.0022098387096258112,0.013385755829020686,-0.00019069163282766833,0.0006604469287787443,0.6717938861340413,-0.029494691051017166,-0.0005100631110152825,-0.00532900290074354,0.0006322128740562231,0.004469505522946949,0.0004913198061945115,15.010462465718303,1589.1208191094877,1520.0,1640.0,1544.0,1556.0,1533.0,1627.8791808905123,1601.1208191094877
6,0.6000000000000001,-0.28372977947853406,0.4656651376424521,5.977452188494013,-0.3813980268197526,-0.03281261481561395,-0.14557512015159904,0.9986000757108489,0.05123433161585594,0.002301362883460798,0.012946679558829331,-0.00013524699472956253,0.0005782745053243911,0.6718593653517786,-0.00967776289700793,-0.0015930673516901033,-0.007988581545312717,-0.001504973637417,-0.0008115245020685,0.0011840017278461,15.0,1592.0674699361364,1520.0,1640.0,1544.0,1555.0674699361364,1533.0,1627.0,1604.0674699361364
7,0.7000000000000001,-0.28600454771819345,0.4702529864416113,5.974759794001185,-0.40082574706592494,-0.032594347465608936,-0.13971469696811142,0.9986268909006885,0.05082787098206302,0.002404728188956868,0.012449685646780867,-4.1314996926214044e-05,0.00037440957759779633,0.671897009791857,0.0022052368581148593,-0.001589049557318523,-0.009853105963622811,-0.0005485163814276995,-0.0006881042848484114,0.001171404868405138,15.0,1594.0,1520.0,1640.0,1544.0,1556.0676278091025,1533.0676278091025,1627.0,1606.0676278091025
8,0.8,-0.29196979258783556,0.4763108994010978,5.973142029796085,-0.4090610543826567,-0.03341495076568334,-0.13319169789018304,0.9986839532700045,0.049811131608613016,0.00250418753503182,0.011948325010003502,3.407230278000057e-05,0.00012299893631383013,0.6719181516978474,0.01838899656222596,-0.0017202596774348947,-0.01096930435872393,0.0003750530366407861,0.00021239383363084476,0.0016725542784876576,15.0,1595.158177579762,1519.841822420238,1640.0,1544.0,1558.0,1534.0,1627.0,1609.158177579762
9,0.9,-0.29528651788259885,0.4805858341378987,5.970276924187802,-0.41680917036814624,-0.03412183817592168,-0.13063187308078272,0.9987662275869418,0.0482077787527555,0.0024989497618825274,0.011640264815981167,0.0001502442909390477,-0.0002896048577117755,0.6719628572330312,0.030037060066854505,-0.0008485873094288144,-0.005819947431004439,0.0004164626495739,0.0010830377966094,0.0022404944585362,14.992690629710165,1596.0,1519.0,1640.0,1544.0,1558.0,1534.0,1626.0,1611.1990172237715
10,1.0,-0.29489391247653646,0.4830939109563841,5.970386595502346,-0.41332207638338303,-0.03508043569492164,-0.1342680242109559,0.9988724301162804,0.04598195456367869,0.0024217964004195113,0.011545033136349048,0.00016208064750423805,-0.0006091334093032976,0.6719596820540925,0.03903786570647918,-0.0001019184470354044,-0.002380287527726797,0.0007444042293467906,0.0002602613149979598,0.0016841925127297664,15.0,1595.809717507511,1519.0,1640.0,1544.0,1557.0,1534.0,1627.0,1610.0
11,1.1,-0.30036413683864327,0.4944912930076722,5.96859979330537,-0.4073906301668792,-0.03491409758733637,-0.1363359579248988,0.9989739910479475,0.04370210078204472,0.002297183584296408,0.01164019194056482,0.00023462208869067615,-0.000904536418731036,0.6719916187227706,0.04823316754930597,0.0012425125733998552,0.0006315543536233435,0.0010439849145744,-0.0004913601851516,0.0011760004187795,15.0,1595.8359322613428,1520.0,1640.0,1544.0,1556.0,1534.0,1627.0,1611.5077967840284
12,1.2000000000000002,-0.3060697361732062,0.4977566957268632,5.965788186946492,-0.39817323217970724,-0.03538185734809154,-0.14071181296869295,0.9990903068542464,0.040908848801449536,0.0020704808277295242,0.011835451719116206,0.0003637300550309284,-0.0013987031439638337,0.6720584064861224,0.05252009005553847,0.0018843724142647497,0.0030048258257983637,0.0005537422331683277,-0.000921469215117019,0.0010845606939712408,15.044743877333547,1594.0,1520.0,1640.0,1544.0,1555.0,1533.0,1627.0,1611.0
13,1.3,-0.30071960266670095,0.49857908835134346,5.966824613427311,-0.38192915492818286,-0.034562799339851805,-0.1445842906792669,0.999196216483285,0.03815240890453868,0.0018417691791529306,0.012132421714676087,0.0002351276312466398,-0.0016700147956667398,0.6720311677503079,0.05581656362237706,0.0027103960978636893,0.005622684911826179,-0.001727583790308552,-0.0019343648886579567,0.0013959047468200484,15.0,1594.0,1520.0,1640.0,1544.0,1553.8116871207012,1533.0,1627.0,1609.8116871207012
14,1.4000000000000001,-0.2918517175662058,0.5002433512083617,5.967244217834052,-0.36482021734555903,-0.03319280279339744,-0.14945902393563806,0.9992969822560466,0.035283346598825295,0.0016287597157186016,0.012550431815741826,7.179402662806847e-05,-0.0019215557233959496,0.6719852831828522,0.05644648489360061,0.003576505132506437,0.008024634638100572,-0.00481494345876588,-0.0048706170659781264,0.0005483914525908887,14.9399995803833,1594.0,1520.0,1639.8035158891144,1544.0,1551.8035158891144,1533.0,1627.1964841108856,1607.6070317782285
15,1.5,-0.2829980061202592,0.5029530609805914,5.971797978084159,-0.34656645278659176,-0.032885393777704136,-0.1550094823917393,0.9993775137784104,0.03273827921124918,0.0014209544127706218,0.013044518152277371,-0.00011519379089330787,-0.002102888861178792,0.6719366680523879,0.0542913244042345,0.0032752003071922615,0.01012215237525851,-0.006152456719175,-0.0071466398476526,-0.0006213072229184,14.996871271175712,1594.0,1520.2070959414339,1639.0,1544.0,1548.7929040585661,1532.0,1628.0,1605.585808117132
16,1.6,-0.27414739449482844,0.4988992190186921,5.974313897364338,-0.3245898000080328,-0.03126548062089322,-0.16105575439163905,0.9994505806838335,0.03019659522774757,0.0011953259832263976,0.01359911463280144,-0.00031865300794816113,-0.002211744401889734,0.671879902850797,0.050079643724214945,0.003967407639297306,0.012224543644884685,-0.0035075902172858674,-0.004890232726790863,-4.117034883914224e-05,14.94148633578846,1592.8047157870785,1521.0,1639.0,1544.0,1548.0,1532.0,1628.1952842129215,1602.609431574157
17,1.7000000000000002,-0.2715931596554308,0.4863575408545443,5.976511256594996,-0.30405970361169093,-0.02987244987206853,-0.16608001362564603,0.9995115545165989,0.028155693106050744,0.0010612476297204294,0.013506126020279638,-0.0003688101710520897,-0.002278820082386267,0.6718421289810647,0.045573641445813086,0.002616918319868411,0.0045211852823201166,-0.0010960282812348,-0.0028328640387992,0.0004877924559867,15.048709330331635,1591.0,1521.0,1639.0,1544.0,1548.0,1531.0,1629.0,1599.1918869820838
18,1.8,-0.2712036044372983,0.4813799568119264,5.978143188756382,-0.28400851821810114,-0.027369715525987198,-0.15049665677229962,0.9995625684341957,0.02655255696157311,0.0009654537932376046,0.012981936499223561,-0.00032664801195008005,-0.0021819955360901336,0.6718144497536223,0.03558539426709299,0.0019334855320048028,-0.010299702223360005,0.00032369787975415057,-0.002824830358292014,0.0018462482443966934,15.0,1594.363496701043,1521.0,1638.8182516494785,1544.0,1551.363496701043,1531.0,1629.0,1603.1817483505215
19,1.9000000000000001,-0.2769103135366034,0.47293366629370687,5.976348152262124,-0.26247213327909064,-0.026614170564099194,-0.1327180022229656,0.9996064293335102,0.025371019489660827,0.0008300183201466342,0.01193837224864377,-0.00012030025713201835,-0.0021761462537249277,0.6718889685400189,0.025478640069503185,0.002151475616906906,-0.018597325036411795,0.0016080751004933537,0.00021555146228251264,0.0022889130492699415,15.0,1597.351873024015,1522.0,1638.0,1545.0,1556.5278095360227,1530.8240634879924,1629.1759365120076,1607.351873024015
20,2.0,-0.2843053564514642,0.46297385203379604,5.975257301587058,-0.24612494057924852,-0.025811901410824997,-0.11895171517619946,0.9996254172341682,0.025028149746516532,0.0006691992925358032,0.011050907413988273,6.305762891193002e-05,-0.0020737571181559788,0.6719449425593957,0.011331671230001592,0.0034472467147481267,-0.017791280604657244,0.000533457979636807,0.0015916108075254107,0.001325840448497188,15.0,1598.8188877639168,1522.0,1638.0,1545.0,1562.1811122360832,1530.0,1630.0,1610.1811122360832
21,2.1,-0.2879518192324731,0.46176179639661036,5.974148821010598,-0.22810823082212134,-0.026089510521531353,-0.11435431329451604,0.9996194808552982,0.025525379589594853,0.00048689447540897806,0.010443131691415837,0.0001842900172859132,-0.0018732565216876581,0.6719870136112728,-0.00587492855550318,0.0039155323810741785,-0.014984466817129017,-0.0004579121317565,0.0001074799422714,0.0011478177429433,15.0,1599.0,1522.0,1638.0,1545.0,1563.2280015364868,1530.0,1630.0,1612.0
22,2.2,-0.29082097381955446,0.45669830770913666,5.973055563861967,-0.21795377245452874,-0.025263008120901105,-0.11605600748678221,0.9995910261838943,0.026742129654725298,0.0003167631295364977,0.010118001214799072,0.0002098568434268736,-0.0015254720270004363,0.6720143479956613,-0.01953616184685212,0.004292049773348527,-0.008167120458177825,-0.0004579121317565,0.0001074799422714,0.0011478177429433,14.9399995803833,1597.80019092575,1522.0,1638.0,1545.0,1564.0,1530.0,1630.0,1610.80019092575
23,2.3000000000000003,-0.2901181849625583,0.44789241516910844,5.972814259117993,-0.21313408267794406,-0.024109778375195585,-0.12016948569673498,0.9995412630337598,0.028597275736515642,0.0001532237258612025,0.009957353958948197,0.00018672492983292757,-0.001109364568296944,0.6720296518501515,-0.035297013890567976,0.0036975624659088295,-0.00403521970425942,0.00032356117272758016,3.3018132168062466e-06,0.0005974786350226314,14.945763261489684,1595.790526476961,1522.0,1638.0,1545.0,1564.0,1530.0,1630.0,1608.790526476961
24,2.4000000000000004,-0.29089509657548723,0.4436223711229589,5.97312834254516,-0.21399476384003532,-0.0222782788637854,-0.1224472376604844,0.9994694490145947,0.031006539939375792,4.021600181171917e-05,0.009950729910490048,0.00011891730827953947,-0.0006146313618981106,0.6720299136823491,-0.043713909323226906,0.002986921456766922,-0.001399690540417312,0.0013016626872213166,0.0007492273439929748,0.0010835685982963062,15.0,1594.7839557582151,1522.0,1638.0,1545.0,1564.0,1530.0,1630.0,1607.7839557582151
25,2.5,-0.2874678462802903,0.43226384681054236,5.972197971861868,-0.223589818271174,-0.021291694916287747,-0.12529695913178435,0.9993809961937652,0.0337133371221988,-4.2046081034621284e-05,0.010024674832317983,1.673481241658782e-05,-7.259865445707162e-05,0.672026441933302,-0.05379832711784109,0.0024547513152271944,0.0013757342548196044,0.001464934746659,0.0015198713178754,0.0020309925632602,14.945688886769625,1592.7787791385365,1522.0,1638.0,1545.0,1564.0,1530.0,1630.0,1605.7787791385365
26,2.6,-0.2823943366881371,0.4234750612896909,5.973357518003586,-0.23486364346188515,-0.020016625939012857,-0.12917626347482017,0.9992733813078116,0.03670574469953398,-0.00010530859423695657,0.010235524316648573,-0.0001381851573879549,0.0005024755370982693,0.672031517044903,-0.05894181910783379,0.0025768050951501206,0.0025980372643528214,-0.0034194675427393,0.0040344003826729,-0.0001979022197541,14.988701459444487,1591.0,1522.0,1638.0,1545.0,1563.0,1530.0,1630.0,1602.5703541154521
27,2.7,-0.27362041276352345,0.41501102503199855,5.975147526844088,-0.2517857954807567,-0.019563096671818925,-0.13169115804297057,0.9991524217597432,0.039818868946381265,-9.259469121942152e-05,0.010407578811371455,-0.00027809071718712055,0.0010676372608657276,0.672027409167292,-0.06235253078008876,0.0014446329301165493,0.0036647242581402417,-0.0033089843633965,0.0045314494939527,-0.00097720570011,15.0,1590.807151020567,1522.0,1638.0,1545.0,1562.807151020567,1530.0,1629.807151020567,1599.614302041134
28,2.8000000000000003,-0.269494802316934,0.40785317344053595,5.97685406512363,-0.2709351935757993,-0.018504339247510014,-0.13155650018437182,0.9990305652819795,0.04279050799993689,3.0168056543859946e-05,0.010293305452603636,-0.000574084083460789,0.0017159053256466904,0.6719193792981609,-0.06194935869395779,0.00019623770732150533,-0.002127554202272413,-0.0033089843633965,0.0045314494939527,-0.00097720570011,14.951758803195887,1590.218993935335,1522.0,1638.218993935335,1545.0,1563.218993935335,1531.0,1629.0,1599.0
29,2.9000000000000004,-0.25296571133950707,0.3916731017710812,5.9853596952716845,-0.29476426533584005,-0.018851705643027097,-0.12465666824533955,0.9988944511854846,0.04594216391892616,0.00024207642867916698,0.009932400528996459,-0.0008554727207629239,0.002329848563259486,0.6718452405515961,-0.059548282824287195,-0.001075984060376263,-0.005739534378431714,-0.0033089843633965,0.0045314494939527,-0.00097720570011,14.9892572490743,1592.1622123637767,1521.0,1639.0,1545.0,1564.1622123637767,1531.0,1629.0,1597.0
30,3.0,-0.2528886564095309,0.3907657450974987,5.984744879746834,-0.3172459773983343,-0.018820581403182948,-0.11839147765471027,0.9987863815441055,0.04833118108648587,0.00042502592257632387,0.009453243522274557,-0.0008136389969628972,0.002516994122478111,0.6719242549908664,-0.05101263474956824,-0.002948638202565689,-0.009213095612747893,0.0018277586959184,-0.0017919508579986,0.0016683570007169,15.0,1594.204223366664,1521.0,1639.0,1545.0,1566.204223366664,1531.204223366664,1628.0,1598.6126700999926
31,3.1,-0.256855453911805,0.3937794474996717,5.981180392729962,-0.3440901872460147,-0.018294165485498632,-0.11137780812395677,0.9987043418688691,0.0500861919108397,0.0006592951226359339,0.008970723064494942,-0.0008943021949081903,0.0028441168499061488,0.6720092202650723,-0.039618935633976844,-0.003206099327813168,-0.011238814796758092,0.0009852363307349,0.006088130462038,-2.5150875808654615e-05,15.0,1595.8603368235263,1520.8603368235263,1639.1396631764737,1546.0,1568.1396631764737,1532.0,1628.0,1600.8603368235263
