Time,force.x,force.y,force.z,torque.x,torque.y,torque.z
1619831045.5117714,-0.5570851205036417,0.387137258634232,7.166839599609375,0.0003373718261718839,0.01658675068989396,-0.004295041287578655
1619831045.5551903,-0.5494574044559897,0.3785897413827479,7.153898000717163,0.0014335155487059659,0.01694110356271261,-0.00437391366526485
1619831045.6042166,-0.5471321443363653,0.3774251844129339,7.152681469917297,0.003908650875091624,0.017331288810819356,-0.005105562274567793
1619831045.651893,-0.5489784797337278,0.38506058439288293,7.163540720939636,0.0063020920753479315,0.017897307928651573,-0.005399210912846036
1619831045.7028751,-0.543739262805581,0.3798364192265272,7.149510502815247,0.008307073116302521,0.01842881113290784,-0.005375513178110108
1619831045.759586,-0.5418358418762312,0.3796944021398202,7.1474902629852295,0.008864979743957502,0.018776900675147756,-0.005082392126433563
1619831045.801476,-0.5400170337646082,0.3796851666695997,7.14572286605835,0.011124615669250493,0.020000209826976034,-0.004815435731671758
1619831045.8551908,-0.5381108864485845,0.37748926898781215,7.144493460655212,0.012647902965545632,0.020800305511802397,-0.004953309271223838
1619831045.904698,-0.5365349796331673,0.37819580880157655,7.142520189285278,0.014537148475647022,0.021167670078575562,-0.005171597924455984
1619831045.9528797,-0.5353368709850311,0.37917610154509546,7.140357494354248,0.0167071437835693,0.02185538768768308,-0.0046613185890019004
1619831046.0056038,-0.5341128419070691,0.38030171728380024,7.138079643249512,0.018938350677490168,0.022531068436801416,-0.005315179102048276
1619831046.0537539,-0.5330086974512414,0.38192182580780243,7.135447978973389,0.020734467506408727,0.024531540591269718,-0.005549870240800073
1619831046.1130958,-0.5326812070450186,0.3857421257433295,7.133554816246033,0.023416368961334255,0.025840893834829348,-0.005518468528836973
1619831046.1532705,-0.5321124854190649,0.387715060313195,7.1308064460754395,0.024833230972290066,0.026327046826481904,-0.006268041741326447
1619831046.2114472,-0.5295339268552139,0.3867404547859356,7.1278722286224365,0.027116155624389626,0.027872651536017645,-0.006300610208027066
1619831046.2508109,-0.5293393603117391,0.38903095149982725,7.125468611717224,0.02773196935653688,0.028735196571797128,-0.006533769526369845
1619831046.3066893,-0.5316553717901931,0.393197913476564,7.122454643249512,0.028681640625000004,0.030316820200532668,-0.00669405882585794
1619831046.3548217,-0.5317545911915973,0.3960115181819722,7.119763731956482,0.031082398891448926,0.03242723124101754,-0.006048921077959249
1619831046.3992598,0.0,0.0,0.0,0.0,0.0,0.0
1619831046.446676,0.0,0.0,0.0,0.0,0.0,0.0
1619831046.4944177,0.0,0.0,0.0,0.0,0.0,0.0
1619831046.5479574,0.0,0.0,0.0,0.0,0.0,0.0
1619831046.5974333,0.0,0.0,0.0,0.0,0.0,0.0
1619831046.6458774,0.0,0.0,0.0,0.0,0.0,0.0
1619831046.6968925,0.0,0.0,0.0,0.0,0.0,0.0
1619831046.7443173,0.0,0.0,0.0,0.0,0.0,0.0
1619831046.7982306,0.0,0.0,0.0,0.0,0.0,0.0
1619831046.844865,0.0,0.0,0.0,0.0,0.0,0.0
1619831046.8984647,0.0,0.0,0.0,0.0,0.0,0.0
1619831046.9532666,0.0,0.0,23.343427658081055,0.0,0.0,0.0
1619831047.0071554,0.0,0.0,30.0,0.0,0.0,0.0
1619831047.0605938,0.0,0.0,30.0,0.0,0.0,0.0
1619831047.1058137,0.0,0.0,31.931228637695312,0.0,0.0,0.0
1619831047.1494126,0.0,0.0,38.04498291015625,0.0,0.0,0.0
1619831047.202906,0.0,0.0,38.32288360595703,0.0,0.0,0.0
1619831047.2495377,0.0,0.0,35.821800231933594,0.0,0.0,0.0
1619831047.3075862,0.0,0.0,31.37543296813965,0.0,0.0,0.0
1619831047.3525403,0.0,0.0,30.0,0.0,0.0,0.0
1619831047.4017494,0.0,0.0,30.0,0.0,0.0,0.0
1619831047.4551504,0.0,0.0,30.0,0.0,0.0,0.0
1619831047.5069141,0.0,0.0,30.0,0.0,0.0,0.0
1619831047.554746,0.0,0.0,34.98810577392578,0.0,0.0,0.0
1619831047.6061325,0.0,0.0,43.04822540283203,0.0,0.0,0.0
1619831047.6500683,0.0,0.0,44.15981674194336,0.0,0.0,0.0
1619831047.7030206,0.0,0.0,43.881919860839844,0.0,0.0,0.48572901106715205
1619831047.7534738,0.0,0.0,42.21345520019531,0.0,-0.13243194580078121,6.464842983283997
1619831047.8093603,0.0,0.0,37.767086029052734,0.0,-2.2672915649414063,12.203759403877259
1619831047.8520172,0.0,0.0,31.653332233428955,0.0,-4.066089363098145,14.116731544075014
1619831047.909188,0.0,0.0,29.999999523162842,0.0,-4.291207695007325,14.236291681861879
1619831047.9531777,0.0,0.0,29.999999523162842,0.0,-4.291207695007325,14.236291681861879
1619831048.0044677,0.0,0.0,28.06769323348999,0.0,-3.2797884750366215,5.508357534160615
1619831048.0562315,0.0,0.0,25.01081657409668,0.0,0.0,0.008563135028239341
1619831048.1010656,0.0,0.0,18.341264724731445,0.0,0.0,0.0
1619831048.1542213,0.0,0.0,7.502167224884033,0.0,0.0,0.0
1619831048.19837,0.0,0.0,0.0,0.0,0.0,0.0
1619831048.2502387,0.0,0.0,0.0,0.0,0.0,0.0
1619831048.2967887,0.0,0.0,0.0,0.0,0.0,0.0
1619831048.3575654,0.0,0.0,1.6663098335266113,0.0,0.0,0.0
1619831048.402367,0.0,0.0,12.226432800292969,0.0,0.0,0.0
1619831048.4530714,0.0,0.0,12.226432800292969,0.0,0.0,0.0
1619831048.5062835,0.0,0.0,4.723187446594238,0.0,0.0,0.0
1619831048.5565078,3.315279788928032,0.0,0.0,0.0,1.1920928966180355e-08,0.0
1619831048.6095598,22.30497308336258,0.0,0.0,0.0,-1.239776610262311e-07,0.0
1619831048.6674483,26.497138905944826,0.0,0.0,0.0,4.440892098500626e-16,0.0
1619831048.7022896,29.702660721054077,0.0,0.0,0.0,1.9073486345888568e-07,0.0
1619831048.7552817,30.93488912639618,2.5505203927612285,0.0,0.0,1.9073486567933173e-08,0.0
1619831048.8043804,31.182627406616213,2.789643143577578,0.0,0.0,-7.629394493946506e-08,0.0
1619831048.855886,32.66044155853271,2.7896431435775746,0.0,0.0,2.220446049250313e-16,0.0
