Time,data
1619747750.545798,15.199999809265137
1619747750.5458672,15.149999618530273
1619747750.545976,15.149999618530273
1619747750.5460606,15.149999618530273
1619747750.5461144,15.149999618530273
1619747750.5461783,15.199999809265137
1619747750.546234,15.149999618530273
1619747750.5463023,15.149999618530273
1619747750.5463793,15.199999809265137
1619747750.5464356,15.149999618530273
1619747750.5581071,15.199999809265137
1619747750.5945532,15.149999618530273
1619747750.6446621,15.149999618530273
1619747750.6950881,15.199999809265137
1619747750.744424,15.149999618530273
1619747750.793064,15.100000381469727
1619747750.845508,15.149999618530273
1619747750.8960264,15.149999618530273
1619747750.9449768,15.199999809265137
1619747750.997447,15.149999618530273
1619747751.0473013,15.149999618530273
1619747751.0959113,15.149999618530273
1619747751.1485758,15.149999618530273
1619747751.199706,15.100000381469727
1619747751.2469993,15.199999809265137
1619747751.296618,15.149999618530273
1619747751.3515837,15.149999618530273
1619747751.401045,15.149999618530273
1619747751.4511287,15.149999618530273
1619747751.5011256,15.199999809265137
1619747751.5543675,15.149999618530273
1619747751.6032262,15.199999809265137
1619747751.6517937,15.149999618530273
1619747751.701266,15.199999809265137
1619747751.7544389,15.149999618530273
1619747751.8025548,15.199999809265137
1619747751.8544197,15.149999618530273
1619747751.9038105,15.149999618530273
1619747751.9548848,15.149999618530273
1619747752.0042343,15.149999618530273
1619747752.0585742,15.199999809265137
1619747752.105547,15.199999809265137
1619747752.1553197,15.149999618530273
1619747752.2057023,15.149999618530273
1619747752.2591505,15.199999809265137
1619747752.3065302,15.149999618530273
1619747752.356579,15.149999618530273
1619747752.4083664,15.149999618530273
1619747752.4601512,15.149999618530273
1619747752.5098445,15.149999618530273
1619747752.5590107,15.199999809265137
1619747752.6143026,15.199999809265137
1619747752.6625307,15.199999809265137
1619747752.7100139,15.149999618530273
1619747752.7626894,15.199999809265137
1619747752.8111472,15.199999809265137
1619747752.859817,15.149999618530273
1619747752.9111633,15.149999618530273
1619747752.9613729,15.149999618530273
1619747753.0122054,15.149999618530273
1619747753.067211,15.149999618530273
1619747753.1125405,15.199999809265137
1619747753.1671214,15.100000381469727
1619747753.216535,15.149999618530273
1619747753.267365,15.149999618530273
1619747753.3147376,15.149999618530273
1619747753.3669112,15.149999618530273
1619747753.4146006,15.149999618530273
1619747753.467763,15.149999618530273
1619747753.516749,15.199999809265137
1619747753.5667424,15.100000381469727
1619747753.617208,15.149999618530273
1619747753.6698484,15.149999618530273
1619747753.7192128,15.149999618530273
1619747753.767709,15.100000381469727
1619747753.8206847,15.149999618530273
1619747753.8677528,15.100000381469727
1619747753.9210796,15.149999618530273
1619747753.973224,15.100000381469727
1619747754.0224762,15.149999618530273
1619747754.0704436,15.149999618530273
1619747754.1212792,15.149999618530273
1619747754.1721454,15.149999618530273
1619747754.2222662,15.149999618530273
1619747754.2697148,15.149999618530273
1619747754.3237658,15.149999618530273
1619747754.3742607,15.149999618530273
1619747754.423391,15.149999618530273
1619747754.4747746,15.199999809265137
1619747754.5244567,15.149999618530273
1619747754.575495,15.149999618530273
1619747754.6282644,15.149999618530273
1619747754.676034,15.199999809265137
1619747754.7265065,15.149999618530273
1619747754.7764347,15.149999618530273
1619747754.8261726,15.199999809265137
1619747754.8776903,15.149999618530273
1619747754.9282722,15.199999809265137
1619747754.9784522,15.149999618530273
1619747755.0311306,15.149999618530273
1619747755.07998,15.149999618530273
1619747755.1306505,15.199999809265137
1619747755.181058,15.149999618530273
1619747755.2294393,15.199999809265137
1619747755.279701,15.199999809265137
1619747755.333993,15.149999618530273
1619747755.3909755,15.149999618530273
1619747755.4326062,15.149999618530273
1619747755.4819257,15.149999618530273
1619747755.5330012,15.149999618530273
1619747755.5854974,15.149999618530273
1619747755.6415877,15.149999618530273
1619747755.6833498,15.199999809265137
1619747755.7343674,15.149999618530273
1619747755.791649,15.149999618530273
1619747755.8357415,15.149999618530273
1619747755.8862941,15.149999618530273
1619747755.9375422,15.149999618530273
1619747755.9906018,15.199999809265137
1619747756.0360384,15.149999618530273
1619747756.0870917,15.149999618530273
1619747756.1382594,15.199999809265137
1619747756.190131,15.199999809265137
1619747756.2386785,15.0
1619747756.2896962,15.149999618530273
1619747756.340386,15.100000381469727
1619747756.3892329,15.149999618530273
1619747756.440179,15.199999809265137
1619747756.4906101,15.149999618530273
1619747756.541966,15.100000381469727
1619747756.5952294,14.9399995803833
1619747756.6412,15.100000381469727
1619747756.69196,14.84000015258789
1619747756.743349,14.890000343322754
1619747756.793787,15.050000190734863
1619747756.8453708,15.100000381469727
1619747756.8955228,15.100000381469727
1619747756.9504888,15.149999618530273
1619747756.9943678,15.050000190734863
1619747757.048404,14.9399995803833
1619747757.0948074,15.100000381469727
1619747757.1478488,15.050000190734863
1619747757.1963453,15.050000190734863
1619747757.2466109,15.100000381469727
1619747757.2987447,15.199999809265137
1619747757.3479893,15.149999618530273
1619747757.3976376,15.149999618530273
1619747757.4468043,15.149999618530273
1619747757.498845,15.0
