,Time,force.x,force.y,force.z,torque.x,torque.y,torque.z,orientation_w,orientation_x,orientation_y,orientation_z,position_x,position_y,position_z,angular_x,angular_y,angular_z,linear_x,linear_y,linear_z,voltage,pwm_0,pwm_1,pwm_2,pwm_3,pwm_4,pwm_5,pwm_6,pwm_7
10,1.0,22.462370545145433,-0.6636844637081747,-8.120684992679747,-0.011777655503687251,0.028943204772889353,-0.35177066957395337,0.9910819080746929,0.0243629803770989,-0.0050366271037606564,0.130911149493039,-0.11955687072734288,0.26392655678713733,-0.625701890467776,0.02664751099731899,0.051116587281876256,0.36321674395623876,0.0690347844447768,-0.005847036772577,-0.0035235528311233,15.011556062083372,1710.172738578669,1492.0,1561.395414974659,1706.172738578669,1455.0863692893345,1607.4318464466721,1667.0863692893345,1459.0863692893345
11,1.1,22.7047976986964,-0.6690952628429692,-8.123281318207875,-0.011987465030133107,0.029611787683640776,-0.6054497436657934,0.9930796490165422,0.023608654473378305,-0.002232665145844643,0.11502372515913573,-0.1095494230902652,0.26782061727801354,-0.6260613620656506,0.01345822087790359,0.05035732109198954,0.30681454190743873,0.0690347844447768,-0.005847036772577,-0.0035235528311233,15.004186380762542,1712.0800565824218,1492.0,1553.759830252735,1708.0800565824218,1456.0,1612.0,1668.0,1460.0800565824218
12,1.2000000000000002,22.73105267011803,-0.666426196196372,-8.125553619545673,0.0013809274932728337,0.03067069220170248,-0.6600672848044192,0.9944548009995939,0.023023287501537478,7.377905723385963e-05,0.10261370063558944,-0.09903996515924918,0.2718605800822905,-0.6269284811423966,0.005095882201548182,0.049489621986114465,0.2847975347087569,0.0859263779984934,0.0032124091134099,-0.0049361163625973,15.113645549293194,1713.0,1492.0,1548.0032088133269,1709.0,1456.9989303955576,1611.0010696044424,1668.0,1461.0
13,1.3,22.73771701905739,-0.6727402841160897,-8.105132096069745,0.009135097310715212,0.031070515012737974,0.2853164775414502,0.9956894349598876,0.022927970362407225,0.003226939712045727,0.08981338510720557,-0.08703027977574182,0.2759479478183517,-0.6281817845254366,-0.0037559852989930945,0.053892791878466316,0.26045306517754285,0.0859263779984934,0.0032124091134099,-0.0049361163625973,14.95690524521703,1706.030134871965,1492.0,1547.969865128035,1702.0,1450.0,1609.9095953841054,1668.0,1454.0
14,1.4000000000000001,22.767391623945446,-0.6729310108523548,-8.073389061270088,0.017718638291187288,0.03723965711983167,0.2605375687084295,0.9965191391644512,0.022425398587960835,0.005390942468310493,0.0801102023241456,-0.07337485745602541,0.27921362533444655,-0.629087463858773,0.000866524057642057,0.05205958147008879,0.22434122983285987,0.11223845959221125,0.0009374959852016217,-0.009665480704200369,14.953478399968892,1707.0,1492.0,1547.0,1702.0,1450.0,1611.9114828588472,1668.0,1454.0
15,1.5,22.99636757942818,-0.665883090946774,-8.049815842143854,0.012784948511722212,0.03589451807963938,0.222497338978784,0.9971680966305921,0.020917548919511024,0.007813514532868866,0.07181359342051173,-0.05884367090658789,0.28259865480530144,-0.6306600876290894,0.009134563412285582,0.047811842883504097,0.19663449943850694,0.12930265535755836,0.005791444090838524,-0.011166354664250453,15.08151337389128,1708.0477807918332,1492.0,1546.9522192081668,1703.0477807918332,1449.0,1613.0,1668.0,1453.0
16,1.6,23.264155720646322,-0.6572239632074258,-8.002810875121442,0.003211958987759544,0.03300390390285764,0.19507662386288968,0.9978890215588704,0.020999643915406613,0.010375305521892458,0.06057118657442511,-0.045263605478213925,0.287599450416356,-0.6313182937825339,0.022566485817839797,0.04359490119277888,0.16513322515279782,0.14026121549460935,0.011080039385728047,-0.012295388840875597,15.075312604948287,1709.0750955245676,1491.9249044754324,1546.0,1704.0750955245676,1448.9249044754324,1613.0750955245676,1668.0,1452.9249044754324
17,1.7000000000000002,24.233480177257817,-6.628412188791127,-7.994262062766306,-0.009609453294356885,0.030094139646816512,0.16460698755040537,0.9983042592632148,0.019853533610112828,0.01242113643723371,0.05329313754812815,-0.029930870075674472,0.2919574232280545,-0.6324727932378112,0.022327011499897343,0.043687395090723,0.15457891259559878,0.1416125655244074,0.0117542454175117,-0.0124501049637264,15.009880377951747,1733.6306248074873,1491.0,1545.0,1686.2642710579314,1424.4219272598034,1615.0525520672907,1669.0,1471.7357289420686
18,1.8,24.274848844177942,-12.657837161225125,-7.9653139425066195,-0.009310040876606248,0.031624437136517324,0.1549811207855454,0.9986717653331042,0.01786470308310548,0.014923922157749259,0.0459655747015417,-0.013492242038670211,0.29681161410190654,-0.6337491550406509,0.01713797072933136,0.04372227163909108,0.13594624123280977,0.15276497843028275,0.016449331349983054,-0.01200183234388859,15.0251768387006,1750.9106038641924,1491.0,1545.0,1664.1340942037116,1407.1042954917757,1616.0,1669.0,1492.8808051522565
19,1.9000000000000001,24.778208827008307,-18.775243195631493,-7.930935388697222,-0.004834689029480509,0.032957469813063425,0.1349302404051653,0.9989364384316146,0.01675498849035256,0.016788687440250864,0.039539882502138024,0.0037776809190382204,0.3006084065024747,-0.6356362999117797,0.020810367509792455,0.0442726135175486,0.1234587495137166,0.1544553184542059,0.0171609523896985,-0.0119338889169965,14.691962507047004,1771.1355506812133,1490.0,1543.9322246593933,1640.7966739781803,1387.8644493187867,1617.0,1669.9322246593933,1516.2033260218197
20,2.0,24.546582774713972,-20.462643306222834,-7.874346081642273,-0.00984505168781003,0.03449465079729606,0.1239325443475934,0.999142901004861,0.015236634541779835,0.01884219600149882,0.03356009519163678,0.021490410843358516,0.3027826065478195,-0.6376948368323134,0.027652618399176966,0.04559721860120879,0.12084922072785516,0.1708856381433174,0.013512635738803106,-0.013306336360619253,14.697988832802517,1774.266585421586,1491.0,1544.0,1631.400182801432,1383.733414578414,1617.0,1669.0,1525.5331708431715
21,2.1,24.54456865177768,-24.018591463377078,-7.814532804137933,-0.01701237197183062,0.036815063043097784,0.12136958195326956,0.9993083718948469,0.013668332675846759,0.021191108258178503,0.027329315277241223,0.04038225661010183,0.3032886855767037,-0.6400060195961775,0.028717427780545694,0.048796008850411715,0.12266811112449465,0.18229795013951725,-0.0009697243800747581,-0.015874980909064175,14.991187058897243,1785.6117396878526,1490.0485325390184,1543.0485325390184,1559.2516801142337,1373.339727773129,1617.9514674609816,1669.0,1547.2720119147239
22,2.2,24.290183132224595,-30.931545037608448,-7.738494106802226,-0.018690444865674567,0.04126918977009851,0.12346774175064597,0.9994315221357702,0.01211407877866492,0.023452747715416736,0.02097260788072698,0.0590888020921667,0.30205455627419786,-0.642434634720875,0.027812478546481487,0.04926820464795856,0.1286429746963723,0.19065685576517785,-0.014230625498158782,-0.017497833544805615,14.694286134832263,1803.0,1491.0351418926825,1543.0702837853648,1505.7188648585407,1356.0,1617.9297162146352,1668.9648581073175,1652.245993248777
23,2.3000000000000003,22.917928036658147,-31.61222243791325,-7.6643759051297815,-0.01867211424999218,0.04268001381596632,0.1294781425680629,0.9995184641600492,0.010348943231294337,0.025687335735416737,0.013996426684974946,0.07896362630086524,0.2988563777006763,-0.6451444855544486,0.027848322347556482,0.04624922413369911,0.1380966553087253,0.1921520162227483,-0.0166037441560747,-0.0177721327578513,14.768404526640518,1800.0593723224072,1492.0,1545.9802092258642,1495.0593723224072,1357.9604184517286,1615.0197907741358,1667.0197907741358,1662.9208369034573
24,2.4000000000000004,22.597217952514946,-0.8265400540985475,-7.57423399828318,-0.01997861166139968,0.040375215666528984,0.13870835380424934,0.9995545972030037,0.008752221961544638,0.027865431311509876,0.006125647631122861,0.09994075245147317,0.2934786259382192,-0.6483190137744153,0.03597210756111038,0.0420884735584856,0.15595318973805533,0.19944068631782563,-0.03848234866344029,-0.016245571284192458,15.012002287514917,1708.0481168495996,1492.9518831504004,1545.9518831504004,1704.0481168495996,1449.9518831504004,1615.0481168495996,1667.0,1453.9518831504004
25,2.5,24.34612766115255,7.086221612523376,-7.47547527961816,-0.028892255332196297,0.03745607140446644,0.15741692422630288,0.999552329723761,0.006088495398537967,0.029270764981172606,-0.0011369630604677206,0.11929059871449973,0.28733919841142824,-0.6514325752094254,0.037289226937991735,0.03644062068306943,0.1634243311430299,0.2003870574134404,-0.0413230972016602,-0.0160473604123181,15.102257246368353,1687.3497938185515,1490.9125515453622,1541.6502061814485,1736.5246907278272,1469.7376546360865,1620.2623453639135,1668.1748969092757,1421.4753092721728
26,2.6,26.538068408934798,10.52121701883138,-7.371761715909834,-0.030775731309192648,0.03226359548520108,0.16389481202488473,0.9994741985316037,0.004861202360333232,0.03093195653604549,-0.008420762796354057,0.13854772903366472,0.2817374821432709,-0.6544970955453359,0.020373892924995838,0.03456247418508919,0.1472105930727243,0.2061683462359297,-0.06449237469626012,-0.0197395846998271,15.146290017581224,1682.5830423170412,1489.0595653832797,1537.0,1752.2382615331194,1475.3573922996788,1624.9404346167203,1670.0,1405.7617384668806
27,2.7,26.302619805488114,17.038352986908386,-7.274527014498436,-0.014317500301001238,0.03168869085805976,0.14628729173920338,0.99933560884919,0.004633149820611976,0.03276257456550693,-0.015280331036928649,0.15779916113526998,0.27658547766158964,-0.6579343792792501,0.007164865246977676,0.03741062288123547,0.13161500563832734,0.20008361358760776,-0.06034012669842598,-0.02056908127015474,15.149999618530272,1654.1161890177204,1490.0,1537.0,1771.223520683325,1502.8838109822796,1624.0,1669.0485299572922,1387.7279493593828
28,2.8000000000000003,24.556016988356713,21.517226587551857,-7.155317466501221,-0.0004710264753110719,0.03563831356965834,0.13124910922665092,0.9991496946381472,0.006034449172994046,0.03436874421209804,-0.021960476974766784,0.17851508674903976,0.27347272534952005,-0.6618454382413993,-0.02596936516887243,0.03512874820462524,0.13277228022360318,0.2023626223770436,-0.040678472874602786,-0.024597514244179327,14.653621110745846,1622.7267998692125,1493.099187882751,1539.1983757655023,1776.8512181758733,1531.793503062009,1620.752030293122,1666.900812117249,1381.1487818241267
29,2.9000000000000004,20.15892383182744,21.983020427635523,-7.031589370396321,0.032218712185628176,0.03369753995830781,0.1328511226773844,0.9989191667020858,0.01051806404670808,0.036072253645455306,-0.027361674672026635,0.1991669357254151,0.273273373522935,-0.6662043785936398,-0.06757355943856919,0.03357257661769377,0.10850248092552134,0.2028752432920808,-0.0383304914542904,-0.0251364074683921,15.002287273569186,1534.871712838365,1498.8658903325593,1546.8658903325593,1765.3017467517418,1618.5189711523458,1597.6370209203437,1662.1005822505806,1393.664725831398
30,3.0,11.263824044973578,21.694771497168038,-6.876616854372875,0.07766615633698974,0.033490391578099826,0.10794512731191398,0.9986448431186801,0.01706562327894322,0.03771665375118221,-0.031538799032007826,0.22032464965084705,0.2750268093029719,-0.6703611689844053,-0.12060095520602522,0.03383410836924383,0.0827348683966793,0.2028752432920808,-0.0383304914542904,-0.0251364074683921,14.789800017904762,1486.9459768761626,1509.2874608519555,1617.1916405679704,1738.520898580074,1671.0540231238374,1539.616718864059,1652.8083594320296,1419.5749217039113
31,3.1,5.638587289036142,21.899301590844345,-6.739275965207774,0.1346843109400961,0.03440427687728489,0.08195888984277722,0.9983200095313256,0.024911915708450954,0.03878168453702398,-0.03510749164465498,0.24193850603648434,0.2783133135432691,-0.6744854692156071,-0.156749953687547,0.028090065738514518,0.0555703429660094,0.2180149520973137,-0.0005268542628341366,-0.02654766487870727,15.100504638783693,1459.0408705074158,1517.986376497528,1625.9841059137827,1721.0295175886893,1698.9591294925842,1529.0158940862173,1646.0113529187265,1437.9704824113107
32,3.2,-1.9284500303757255,23.26220147236087,-6.593228952679883,0.1725771915778356,0.02819029589455184,0.05589885785945073,0.9980199718688344,0.03343206648171767,0.038387909158036256,-0.0369432146972563,0.2620356524080495,0.2835389785283947,-0.6785294632213589,-0.16809873539682355,0.010353518283638662,0.04811888540305184,0.21293971410108634,0.04818326195704997,-0.02783585596574826,15.199172300504253,1423.9214450995084,1529.0,1636.0,1701.0785549004916,1735.0785549004916,1519.0,1637.0,1458.0
33,3.3000000000000003,-1.9308706312832666,24.10601020310163,-6.458774725320889,0.1879069558743759,0.009849967272246159,0.048962650508647024,0.9976601435099508,0.04270953928474282,0.03755237486889431,-0.03794670535758701,0.28079863082987855,0.29034623908720353,-0.6822683672192743,-0.18784586729229893,-0.015090489000800057,0.0065321017444120565,0.19882298812252824,0.07142048687695433,-0.029647302849250885,15.050000190734863,1420.9361922091211,1530.0319038954394,1635.9680961045606,1704.0638077908789,1738.0638077908789,1519.0,1636.9680961045606,1454.9680961045606
34,3.4000000000000004,-1.9284192979853092,24.55264202276214,-6.331437756257814,0.2115425701423946,-0.014965904889612518,0.007171571090445864,0.9971697982767357,0.053075048649401206,0.03570954243346906,-0.03950014170595099,0.2982469239395053,0.3005757652394602,-0.6858468046342985,-0.19134364809376975,-0.020713716909881223,-0.0009332989114923199,0.17188205824246983,0.09577087753818671,-0.029109885604191508,14.803020026629149,1420.0,1532.0,1635.0,1706.0,1740.0,1519.0,1636.0,1454.0
35,3.5,-1.916014524584639,24.291528959181047,-6.202374733783623,0.21874913463987414,-0.02103529633264836,0.0009815642777299828,0.9967373292855596,0.061656744406354005,0.03336486775165184,-0.03999909846251761,0.3129879421297254,0.31046324422761024,-0.6882602536973189,-0.17844990875115072,-0.024058068719007814,-0.0012525600224127277,0.1681077983237686,0.0990468952891802,-0.0289736167541034,14.991838412132974,1419.8098374112665,1532.0,1634.9049187056332,1706.0950812943668,1740.1901625887335,1519.0,1636.0,1453.9049187056332
36,3.6,-1.9353953296740476,24.92243552045933,-6.091280069778187,0.20274710068417906,-0.027521665415362204,0.004592287937265359,0.9962695054586325,0.06937002537846193,0.031401673061534796,-0.040605504566990094,0.3266237991283863,0.3218741058872762,-0.690056719328153,-0.16267874461181753,-0.028405853465286172,0.004762624475981355,0.1681077983237686,0.0990468952891802,-0.0289736167541034,14.977205447918598,1418.0,1533.0,1634.0283496542786,1707.0,1742.0,1519.0283496542786,1635.0,1453.0
37,3.7,-1.9413606438905422,24.97197141974463,-6.065426114980611,0.19671128290908732,-0.03010179598645665,0.007853768563374122,0.995814290643296,0.07577590825194226,0.0297879735674583,-0.04152814599674236,0.33843901807608057,0.33439885584294704,-0.6916003443688225,-0.1356496948126376,-0.029207695569254104,0.010900693490995412,0.1681077983237686,0.0990468952891802,-0.0289736167541034,15.00817889599242,1417.038305888291,1532.9038305888291,1635.0,1707.7693552893672,1742.961694111709,1520.0,1635.0,1452.2306447106328
38,3.8000000000000003,-1.9498507601134458,28.441845011407523,-6.015159905189678,0.17197318438832254,-0.03105221810970383,0.014181054385421738,0.9954252391193371,0.08048277840025264,0.028228358904472204,-0.043061298851134265,0.34915512200179916,0.34774142634489597,-0.6924828883767731,-0.10113545337918825,-0.031077376068853402,0.02349727741796703,0.1419580652506226,0.1113566786263186,-0.0290007991177171,14.860783829148732,1401.961685372022,1532.0,1635.0,1720.038314627978,1758.0,1520.0,1634.0,1439.961685372022
39,3.9000000000000004,-1.9309923848375476,28.6955919668802,-5.9867151625984185,0.13871485458817817,-0.033922915034934754,0.027272744009576334,0.9951971797596006,0.0833962663940508,0.02617824174601738,-0.04407193902197669,0.3593337372775945,0.36273249923111117,-0.6929110632527392,-0.07758731089511511,-0.0375836497984012,0.027129103785890805,0.1017905304174309,0.1471521165067679,-0.025907383014751,15.091403774377476,1400.9090337299153,1532.0454831350423,1636.0,1720.9090337299153,1758.0909662700847,1520.0,1633.9090337299153,1439.0909662700847
40,4.0,-4.052206906668184,28.673804240331528,-5.978534243479607,0.11883918660460137,-0.0410588864631752,0.03020489736704896,0.9950987920929658,0.08500750687423694,0.023421623720683623,-0.04476097957410555,0.3684872034351836,0.37826760606646154,-0.6926059697832458,-0.04001452028286412,-0.051716178712406004,0.018938627890945574,0.0940638392804453,0.1542391084562945,-0.0237932206800234,15.129015906922705,1394.2019083464554,1535.878854992127,1637.919236661418,1711.3230533543285,1764.7980916535446,1518.080763338582,1629.121145007873,1447.7173283149625
41,4.1000000000000005,-10.148678095613851,26.465550224408066,-5.99587633681142,0.07995888887778567,-0.057516471805594306,0.021226338412307196,0.995131197148256,0.08503601881033186,0.02009597884355944,-0.04559525854172829,0.37674978447157,0.395345131445198,-0.6924653933234071,-0.01377829434357215,-0.06164833475601529,0.00875520664052129,0.0940638392804453,0.1542391084562945,-0.0237932206800234,14.715700967651143,1381.807862547195,1546.6703540285237,1647.0687542593357,1681.404526710075,1777.2093260176387,1510.9312457406643,1616.9140571758303,1477.595473289925
42,4.2,-15.577231139921686,8.037348852045586,-6.0076703008722765,0.05425766573720468,-0.06867396986729235,0.011431264261790515,0.995209757284921,0.08447337486829135,0.01621739280099234,-0.04646271746237361,0.38395503733575104,0.41298903002166126,-0.6918457574125318,0.010709053928132043,-0.06837571885069868,0.0010923399005576314,0.0739447044815173,0.1664028737030162,-0.0280371384454025,14.907020146166019,1429.6987793495632,1595.5061032521844,1654.1506103252184,1502.1716432112987,1730.3012206504368,1504.8493896747816,1551.7740845121723,1657.8283567887013
43,4.3,-18.809058171801453,7.289813678776794,-6.0288425580848966,0.028218316459983482,-0.07715358398882366,0.0032449079883861867,0.9954450402504097,0.08246331959555078,0.012223558800052181,-0.046255349662541814,0.3890531115830958,0.4303151489468137,-0.6908465327520871,0.03247766310514867,-0.08152785324519746,-0.00689005260460702,0.0739447044815173,0.1664028737030162,-0.0280371384454025,15.026578612234628,1419.9110050828297,1616.1779898343407,1658.0889949171703,1482.6440203313186,1739.1779898343407,1501.0,1544.8220101656593,1677.3559796686814
44,4.4,-20.2174889512521,6.838360483090304,-6.067929987181922,0.008397220546606323,-0.09180059976996705,-0.003999444585878688,0.9957749618851184,0.07899563996941286,0.007614429487609395,-0.04619453011009234,0.3917774077412856,0.4463500403784569,-0.6894591725496345,0.05695949755986667,-0.0954364986134417,-0.0026966905889171853,0.0671324532898277,0.1788701246747012,-0.022319462150951,15.07509656795158,1417.0107950887625,1618.9946024556186,1659.9946024556186,1474.0269877219064,1742.9892049112375,1500.0053975443814,1541.0107950887625,1685.9730122780936
45,4.5,-21.771114509422567,7.292682453707573,-6.132114695712341,-0.018124179297659145,-0.10879325087241105,0.0003255309634224361,0.9961742851981646,0.07415466329567312,0.0022301918758725614,-0.0461833916644044,0.39276535759199444,0.4616033167101255,-0.6877630482581388,0.08984594028647164,-0.11542471446005756,-0.003891272906022484,0.0191129825626861,0.1677700246536074,-0.0137566323073057,14.851152998557545,1408.9538488087908,1622.0,1662.0461511912092,1469.9538488087908,1751.0461511912092,1498.0,1537.0,1690.0461511912092
46,4.6000000000000005,-21.748408702272794,7.315325411128788,-6.20962389298003,-0.055582722833026635,-0.13229025527329633,-0.0019475999951076893,0.9966444550400604,0.06725839567586511,-0.004396788157404544,-0.04644143304107583,0.39228129446205057,0.4755821564780446,-0.6864640747132085,0.10652310174020047,-0.11964278883379362,-0.0007462554307524519,-0.0074018158922849,0.1596147034536693,-0.0057409959408439,14.853186544029764,1408.0,1621.0,1664.0,1469.0,1752.0,1498.0,1536.0,1691.0
47,4.7,-21.75669819898749,7.349618382779329,-6.268018549655966,-0.07464918004639533,-0.13835296043338113,0.003023918221935821,0.9970431735315914,0.0613695739584628,-0.008825667370716914,-0.04539595908967139,0.3877031921683804,0.4905402959601803,-0.684316140955781,0.11731273090181238,-0.11868723131751574,0.005831728449279228,-0.0074018158922849,0.1596147034536693,-0.0057409959408439,14.890000343322754,1408.0,1620.0,1664.0,1470.0,1752.0,1498.0,1536.0,1690.0
48,4.800000000000001,-21.775877971399385,7.362645785274863,-6.346996049269287,-0.08662641677934549,-0.13884597842182458,0.008722776296321925,0.9973576922933374,0.05436362589834568,-0.014295941573435531,-0.0460201679377884,0.38308163871364226,0.5044701973891051,-0.6827508893065726,0.13423130502401676,-0.11607790100580351,0.007731512519754703,-0.0333700527059731,0.1452877886885473,-0.001100277339302,14.964216963297032,1407.0,1619.932973845223,1664.067026154777,1469.0,1753.0,1498.0,1536.0,1690.932973845223
49,4.9,-21.79039212728804,7.419209264104533,-6.409654116560681,-0.10678131316023372,-0.13912966846405314,0.009411759038767724,0.9976047228698105,0.04650466127252655,-0.01993742544553947,-0.04716600952359128,0.37662924810300025,0.5189404207180629,-0.6813700119182228,0.14434889534700676,-0.11318044919804254,0.0070195924765484715,-0.0333700527059731,0.1452877886885473,-0.001100277339302,15.034468299523738,1406.8268577447445,1619.034628451051,1665.034628451051,1469.034628451051,1753.1731422552555,1497.965371548949,1535.965371548949,1689.965371548949
50,5.0,-22.05782753589546,13.503708152902723,-6.4582390715863935,-0.11972377050871963,-0.13875117723846966,0.008620467879144207,0.9977915205286296,0.03934948498593215,-0.0247159380822055,-0.04746390204380392,0.3693895422444333,0.5323421060647252,-0.6800975896679243,0.14244342647406558,-0.10788768667116591,0.005889358239411454,-0.0567450070769437,0.1399357423142694,0.0012003756161643,15.030920555180652,1383.1044373673953,1619.0,1666.0,1498.4926043876744,1775.9453161121937,1498.0,1535.0,1661.5073956123256
51,5.1000000000000005,-22.279043740803044,23.78755161954941,-6.541174646799265,-0.1181522592874163,-0.13368995869121775,0.0071573829537632,0.9979071837185441,0.0331461784350372,-0.028741774764760513,-0.047502567524802086,0.36083569977403473,0.5455946441184877,-0.678626939865226,0.1355732456456746,-0.10171539458807866,0.004189647581390033,-0.0941250466328636,0.1211229368839313,0.002518482079572,14.59000015258789,1349.0,1619.0,1666.0,1617.0,1811.0,1497.0,1535.0,1543.0
52,5.2,-22.291694401980894,23.800355345471242,-6.556993304840903,-0.11608901843189795,-0.13180972734631477,0.0051672476534630335,0.9979453850937859,0.027265145257696976,-0.03332697903028778,-0.04744399532930155,0.351593698732284,0.5596750271452801,-0.677817224670045,0.11901233401720537,-0.09900541416338043,-0.001991714193310804,-0.0941250466328636,0.1211229368839313,0.002518482079572,14.596603920318742,1349.0,1619.0,1666.0,1617.0,1811.0,1497.0,1535.9996069060496,1543.0
53,5.300000000000001,-22.320452535489284,24.54838002151131,-6.587154103363402,-0.10110200584970565,-0.1313110848294328,-0.0015537840372020456,0.9978918367628243,0.02282465977718448,-0.03811373980982569,-0.047310251171194306,0.3417527321903601,0.5750140989841913,-0.677124458331936,0.09170116795130646,-0.1005737009196982,-0.008189206232944444,-0.101331195604114,0.1274356481416478,0.0064349318818804,14.964696591212137,1344.0,1619.0320822382957,1666.0,1622.0,1816.0,1496.0,1536.0,1538.0
