,Time,force_x,force_y,force_z,torque_x,torque_y,torque_z,orientation_w,orientation_x,orientation_y,orientation_z,position_x,position_y,position_Z,roll_vel,pitch_vel,yaw_vel,surge,sway,heave,voltage,pwm_0,pwm_1,pwm_2,pwm_3,pwm_4,pwm_5,pwm_6,pwm_7,roll,pitch,yaw
0,0.0,0.5396792173334957,-0.1307581370785832,-6.460657596588135,0.009852967262268,-0.0165099509060382,0.0224804772257804,0.6190412773501285,0.008778896492379454,-0.010355025850633904,-0.7852411103302794,-0.28172486904194044,-0.1828271015119631,-0.8472394364246214,-0.0005846264233667617,-0.00043274839267739147,-0.02003040343186854,0.0374270777935204,-0.0145470675030403,0.0034000870375291,15.0,1612.0,1524.0,1635.1068785301566,1590.1068785301566,1547.0,1524.0,1637.0,1559.0,-0.005395321731092441,-0.026610618213590717,-1.8064764138957363
1,0.1,0.5406302548710755,-0.13239282181532003,-6.475818711568115,0.00909143200678918,-0.01773600221732308,0.020456801413401775,0.6192765798129654,0.008390434757735196,-0.011331947825296458,-0.785046307715804,-0.28330504105135085,-0.18719498931503667,-0.846554474206599,-0.00024166465654285531,-0.0012720692942744726,-0.018165342873984046,0.0394963639743028,-0.0137627596943806,0.0040346248051901,15.050000190734863,1612.0,1523.7867051967903,1636.0,1590.7867051967903,1547.0,1524.0,1637.0,1560.4265896064196,-0.007403016553540173,-0.027212337820179705,-1.8058945193609248
2,0.2,0.5343539975918916,-0.13672871946773701,-6.50121641549472,0.009686589958011966,-0.018914679058394238,0.01845782573275834,0.6186863846378194,0.008341562694002456,-0.011439634767655589,-0.7855104776844093,-0.2854055482241623,-0.19067920153567602,-0.8461274971368367,0.00022070338778373236,-0.0014379444002468426,-0.01602859268462792,0.0350517114398336,-0.0144020834826118,0.0049673676327012,15.008370339023426,1612.0,1523.0,1636.0,1590.0,1547.0,1524.0,1637.0,1562.0,-0.007653202169018438,-0.027263239608601993,-1.8073999787292632
3,0.30000000000000004,0.5382761322547996,-0.13686240459074794,-6.516510532845681,0.010288484858298903,-0.019170803391340342,0.016489863834070684,0.6176810281153143,0.008604407346871307,-0.011532300255222852,-0.7862970925365557,-0.28766483717198993,-0.19439676731272917,-0.8456541258059965,0.0012643807141408867,-0.0005498528912115281,-0.017443874412645513,0.035306967938804015,-0.014359214706339716,0.00494729949620743,15.050000190734863,1612.0,1523.0,1636.0,1591.0,1547.0,1524.0,1637.0,1562.0,-0.007509038079382433,-0.027781380613394076,-1.8099532519966186
4,0.4,0.5382968785272934,-0.13869467680871575,-6.5335614508628455,0.011208304855471423,-0.01817860267383195,0.01877958452657634,0.6166772108481913,0.008542629198116521,-0.011574754468836705,-0.7870846626417423,-0.2898023482404032,-0.19764949179310082,-0.8452335988370163,0.00047552575064559416,-0.00044190638800211665,-0.024902046847025926,0.04012295133462597,-0.013543243143059068,0.004563339103772512,15.050000190734863,1612.0,1523.0,1636.0,1589.5741099960755,1547.0,1524.0,1637.0,1560.7870549980378,-0.007687564460966397,-0.02772687195003869,-1.812507582852471
5,0.5,0.5337241783078659,-0.14019766377253848,-6.54748063045114,0.010468257359640215,-0.018215683895825396,0.025977433678754516,0.6155608535097349,0.008505306221601595,-0.011165000532910552,-0.7879643635060811,-0.2919485482125283,-0.20089952414906104,-0.8450434920491324,-0.0006376394043802347,-0.0009596218583510295,-0.030755273867131585,0.039336121803001,-0.0126016604746587,0.0038254734729672,15.050000190734863,1612.0,1523.0,1636.0,1587.771071056577,1547.0,1524.0,1637.0,1560.0,-0.00712686529354692,-0.027152567224199873,-1.81534065571877
6,0.6000000000000001,0.5357075123275037,-0.13967285344542008,-6.553394426934921,0.009296112649719083,-0.018402195691777635,0.03139875808102569,0.6139181375449027,0.008624745746962854,-0.011235095853225241,-0.789242615914376,-0.29454767318619046,-0.20387988526080725,-0.8446294466401872,-0.0006858256075030071,-0.00101290010401722,-0.032437942168575255,0.039336121803001,-0.0126016604746587,0.0038254734729672,15.042377203706616,1612.0,1523.0,1636.0,1587.0,1547.0,1524.0,1637.0,1559.0,-0.007147403260896615,-0.027412325002882033,-1.8195051813054182
7,0.7000000000000001,0.5363684452261286,-0.1400445085814045,-6.5682671689725085,0.009084467955723926,-0.018635257135458525,0.032026106652067086,0.6129687096170646,0.008468063722634216,-0.011262070991599624,-0.7899815305968617,-0.2967256911886388,-0.20725691091668058,-0.8442229422259172,-0.001415423466047229,-0.002001686293930448,-0.024549031356331935,0.03741876709141943,-0.016024647464898626,0.004081251141501866,15.050000190734863,1612.0,1523.0,1636.0,1586.4004196221476,1547.0,1524.0,1637.0,1558.2002098110738,-0.0074151485602951045,-0.027189171941862215,-1.8219144288900402
8,0.8,0.5371787622700146,-0.13788757898203627,-6.582144741535377,0.008515504122598702,-0.019519119611832014,0.02489994110299026,0.6122540946666131,0.00842613128632444,-0.010749810175655874,-0.7905430826063176,-0.2986871402490607,-0.2105010574222735,-0.8440382366968134,-0.0012807986679232606,-0.0017702406691710707,-0.022238368564029217,0.0383269102775118,-0.0132625531736378,0.0040305186747237,15.039567599509871,1612.0,1523.0,1636.0,1588.8048079308392,1547.0,1524.0,1637.0,1560.0,-0.006680902771855806,-0.026488767750182905,-1.823719949409579
9,0.9,0.5383390781017522,-0.1386312361804771,-6.587024315820291,0.008360205227594546,-0.019216489728708354,0.022425846241136208,0.6112363166778283,0.009038494806958855,-0.010723446362623868,-0.7913238771096537,-0.3009394494238829,-0.2136828883426752,-0.8439694507948238,-0.0006420174211869699,-0.0020599171564618306,-0.01880834010191054,0.0383799607724718,-0.013308021764547043,0.004029815474692685,15.011915916523588,1612.0,1523.0,1636.0,1589.1798420000885,1547.0,1524.0,1637.0,1560.1798420000885,-0.005924386965393786,-0.02741730806409135,-1.8262784564868308
