,0,1
0,30.09774066219979,29.999999826644217
1,30.00000265959958,30.0000024328168
2,30.097764103713967,29.999999826644217
3,30.00000265959958,30.000002428975325
4,30.075688640007066,29.999999866025085
5,30.08504938052134,29.999999849466096
6,30.097743772016752,29.999999826644217
7,30.097740818643313,29.999999826644217
8,30.00000168624064,30.00000110764684
9,30.000002653352063,30.000002415272835
10,30.00000265959958,30.00000230321491
11,30.000001557408005,30.000000907673684
12,30.00000265959958,30.000002427935208
13,30.000000661507418,29.999999998365922
14,30.00000267204984,30.00000233721116
15,30.000001553411803,30.000000907673684
16,30.000001557408005,30.00000093215546
17,30.00000215229567,30.00000215622578
18,30.000001515465435,30.000000859053596
19,30.000001557537935,30.000000902330868
20,30.000002655014804,30.000002447540016
21,30.00000265959958,30.000002427284617
22,30.00000265553522,30.00000245521176
23,30.000001515204385,30.000000856974964
24,30.000002162943147,30.000002157083394
25,30.000001515204385,30.000000934050203
26,30.00000265494332,30.00000239052453
27,30.000002659775998,30.00000245875203
28,30.00000155738009,30.000000911880157
29,30.00069980169134,29.999999998365922
30,30.000002659775998,30.00000243515483
31,30.000001557408005,30.000000923443963
32,30.07298248739189,29.999999870789942
33,30.00000265337355,30.0000024062037
34,30.00000165747637,30.000000000541313
35,30.000002123883178,30.00000213029421
36,30.000001515465435,30.000000851045076
37,30.000002654848775,30.000002420270157
38,30.000001518802737,30.000000947386056
39,30.000001399326855,30.000001110426545
