Time,data
1619753546.5496912,15.0
1619753546.5497549,15.0
1619753546.549818,15.0
1619753546.549897,15.0
1619753546.5499525,15.0
1619753546.5500145,15.0
1619753546.5500698,14.9399995803833
1619753546.5501223,15.0
1619753546.5501769,14.9399995803833
1619753546.5502715,14.9399995803833
1619753546.5867383,14.9399995803833
1619753546.6095574,14.9399995803833
1619753546.661298,14.9399995803833
1619753546.7133718,15.0
1619753546.7606869,15.0
1619753546.8113434,15.0
1619753546.8636708,14.9399995803833
1619753546.913167,14.9399995803833
1619753546.9632652,15.0
1619753547.016562,15.0
1619753547.0672271,15.0
1619753547.1146853,15.0
1619753547.1644545,15.050000190734863
1619753547.2155838,15.0
1619753547.2688053,15.0
1619753547.3157103,15.0
1619753547.3672464,15.0
1619753547.419152,15.0
1619753547.470588,15.0
1619753547.5189083,15.0
1619753547.569728,14.9399995803833
1619753547.6221254,15.0
1619753547.6711009,15.0
1619753547.7216806,15.0
1619753547.772278,15.0
1619753547.819932,15.050000190734863
1619753547.8690867,15.0
1619753547.9236233,15.0
1619753547.9740841,15.0
1619753548.0202348,14.9399995803833
1619753548.0724323,14.9399995803833
1619753548.1224415,15.0
1619753548.1734126,14.9399995803833
1619753548.2237697,14.9399995803833
1619753548.2774339,15.0
1619753548.3237655,15.050000190734863
1619753548.375433,15.0
1619753548.4260483,15.0
1619753548.4741175,15.0
1619753548.525613,15.0
1619753548.5788503,15.0
1619753548.6298122,15.0
1619753548.6766565,15.0
1619753548.7279108,15.0
1619753548.7793524,14.9399995803833
1619753548.829599,14.9399995803833
1619753548.8817973,15.0
1619753548.929701,14.9399995803833
1619753548.979785,15.0
1619753549.0305395,15.0
1619753549.079136,15.0
1619753549.1299143,14.9399995803833
1619753549.186545,14.9399995803833
1619753549.2340438,15.0
1619753549.2815237,15.0
1619753549.3321242,15.0
1619753549.3853793,15.0
1619753549.4347816,14.9399995803833
1619753549.4851341,14.9399995803833
1619753549.5338156,15.0
1619753549.5836568,15.0
1619753549.6339061,15.0
1619753549.6868587,15.0
1619753549.7357497,15.0
1619753549.7866178,15.0
1619753549.836979,15.050000190734863
1619753549.8875332,15.0
1619753549.9417007,15.0
1619753549.9868562,15.0
1619753550.0385213,14.9399995803833
1619753550.0897639,15.0
1619753550.1383798,15.0
1619753550.1899734,14.9399995803833
1619753550.239109,15.050000190734863
1619753550.289297,15.0
1619753550.3423526,15.0
1619753550.3916287,14.9399995803833
1619753550.4402483,14.9399995803833
1619753550.4907427,15.0
1619753550.5424924,15.0
1619753550.5928395,15.0
1619753550.645399,15.0
1619753550.6939766,15.0
1619753550.7436833,14.9399995803833
