Time,data
1619752750.1824193,15.0
1619752750.1824634,15.050000190734863
1619752750.182509,15.050000190734863
1619752750.182562,15.050000190734863
1619752750.1826005,15.0
1619752750.1826491,15.050000190734863
1619752750.1826909,15.050000190734863
1619752750.182751,15.050000190734863
1619752750.18283,15.050000190734863
1619752750.1828992,15.050000190734863
1619752750.2028987,15.050000190734863
1619752750.2611105,15.050000190734863
1619752750.3063629,15.050000190734863
1619752750.3583908,15.050000190734863
1619752750.407697,15.050000190734863
1619752750.4572453,15.050000190734863
1619752750.506164,15.050000190734863
1619752750.5561895,15.050000190734863
1619752750.6165757,15.050000190734863
1619752750.6572444,15.050000190734863
1619752750.707214,15.0
1619752750.757736,15.050000190734863
1619752750.808828,15.0
1619752750.8592331,15.0
1619752750.9123127,15.050000190734863
1619752750.9600964,15.0
1619752751.012881,15.0
1619752751.0629144,15.0
1619752751.11131,15.050000190734863
1619752751.1618476,15.050000190734863
1619752751.2121363,15.0
1619752751.260646,15.050000190734863
1619752751.312635,15.050000190734863
1619752751.3642242,15.050000190734863
1619752751.413685,15.050000190734863
1619752751.4675753,15.050000190734863
1619752751.5139,15.050000190734863
1619752751.5643241,15.0
1619752751.6172621,15.050000190734863
1619752751.6651719,15.0
1619752751.7178574,15.050000190734863
1619752751.76751,15.050000190734863
1619752751.8184485,15.0
1619752751.8696074,15.050000190734863
1619752751.918514,15.050000190734863
1619752751.9681668,15.050000190734863
1619752752.021309,15.050000190734863
1619752752.0710764,15.050000190734863
1619752752.1248713,15.050000190734863
1619752752.1742136,15.050000190734863
1619752752.2212617,15.050000190734863
1619752752.2719471,15.0
1619752752.3227556,15.050000190734863
1619752752.372098,15.050000190734863
1619752752.421473,15.0
1619752752.4724314,15.0
1619752752.5224469,15.0
1619752752.5771048,15.0
1619752752.6238186,15.050000190734863
1619752752.6777134,15.050000190734863
1619752752.7235296,15.0
1619752752.7756243,15.0
1619752752.8261032,15.0
1619752752.876241,15.050000190734863
1619752752.9256725,15.050000190734863
1619752752.9754193,15.050000190734863
1619752753.0275712,15.050000190734863
1619752753.077563,15.050000190734863
1619752753.1272056,15.050000190734863
1619752753.1772563,15.050000190734863
1619752753.228648,15.0
1619752753.2818186,15.050000190734863
1619752753.3288944,14.9399995803833
1619752753.3804054,15.0
1619752753.431515,14.9399995803833
1619752753.4799974,14.9399995803833
1619752753.5324419,15.0
1619752753.5836134,15.0
1619752753.6309328,15.050000190734863
1619752753.681211,14.890000343322754
1619752753.7332983,15.050000190734863
1619752753.7820847,14.84000015258789
1619752753.8401997,14.84000015258789
1619752753.8866043,15.050000190734863
1619752753.937314,14.890000343322754
1619752753.986405,14.84000015258789
1619752754.03592,15.0
1619752754.0865262,15.050000190734863
1619752754.1679046,14.84000015258789
1619752754.1930223,14.789999961853027
1619752754.2368546,14.9399995803833
1619752754.2867925,14.890000343322754
1619752754.3368013,14.84000015258789
1619752754.3867965,14.84000015258789
1619752754.4387531,14.890000343322754
1619752754.4887738,14.739999771118164
1619752754.5438426,14.84000015258789
1619752754.5884726,14.739999771118164
1619752754.640194,15.0
1619752754.69099,15.100000381469727
1619752754.7427921,14.9399995803833
1619752754.791071,15.0
1619752754.8415637,15.0
1619752754.8970368,14.9399995803833
1619752754.941436,15.050000190734863
1619752754.9926512,14.84000015258789
1619752755.0430515,14.890000343322754
1619752755.0935016,14.84000015258789
1619752755.1448731,14.9399995803833
1619752755.1953897,14.890000343322754
1619752755.248522,14.890000343322754
1619752755.2937744,15.050000190734863
1619752755.3466208,14.890000343322754
1619752755.3947897,14.890000343322754
1619752755.4468935,14.890000343322754
1619752755.4972286,14.9399995803833
1619752755.5474806,15.100000381469727
1619752755.598793,15.050000190734863
1619752755.6480274,14.9399995803833
1619752755.7017722,14.84000015258789
1619752755.7495718,14.9399995803833
1619752755.8017461,15.100000381469727
1619752755.8488238,15.0
1619752755.8994267,14.9399995803833
1619752755.9515483,15.0
1619752756.000987,15.0
1619752756.0518541,14.84000015258789
1619752756.1020076,14.9399995803833
1619752756.1575222,14.9399995803833
1619752756.202692,15.0
1619752756.253324,15.0
1619752756.3029602,14.9399995803833
1619752756.3536756,14.9399995803833
1619752756.4028625,15.0
1619752756.4549396,15.050000190734863
1619752756.5043187,15.050000190734863
1619752756.5545208,14.9399995803833
1619752756.605355,14.890000343322754
1619752756.6561878,14.9399995803833
1619752756.70587,15.050000190734863
1619752756.7579145,15.0
1619752756.807629,14.890000343322754
1619752756.8621156,15.0
1619752756.906604,15.0
1619752756.9591875,14.890000343322754
1619752757.0092976,14.9399995803833
1619752757.0631075,14.9399995803833
1619752757.1087413,15.050000190734863
1619752757.1633506,15.0
1619752757.2107153,15.0
1619752757.2658057,15.0
1619752757.312256,15.0
1619752757.3664687,15.0
1619752757.414678,14.9399995803833
1619752757.4639153,14.9399995803833
1619752757.5123312,15.050000190734863
1619752757.5642695,15.0
1619752757.6126063,15.0
1619752757.6662276,14.84000015258789
1619752757.717295,15.050000190734863
1619752757.7688262,15.050000190734863
1619752757.8145483,14.890000343322754
1619752757.8658102,14.890000343322754
1619752757.917274,14.890000343322754
1619752757.9659688,15.0
1619752758.0143309,14.9399995803833
1619752758.0680628,15.0
1619752758.119113,15.0
1619752758.167939,14.890000343322754
1619752758.2190564,15.0
1619752758.2694998,15.050000190734863
1619752758.319269,14.9399995803833
1619752758.3743722,14.9399995803833
1619752758.420984,14.9399995803833
1619752758.4711206,15.0
1619752758.524753,15.0
1619752758.5713727,15.0
1619752758.6211915,14.84000015258789
1619752758.6728547,14.9399995803833
1619752758.724977,15.050000190734863
1619752758.7732313,15.050000190734863
1619752758.824592,15.0
1619752758.8762295,15.050000190734863
1619752758.9233124,15.0
1619752758.9736516,14.84000015258789
1619752759.025495,14.9399995803833
1619752759.0766444,15.050000190734863
1619752759.1255488,14.9399995803833
1619752759.176645,15.0
1619752759.2291343,14.890000343322754
1619752759.280519,15.0
1619752759.327433,15.050000190734863
1619752759.379204,14.9399995803833
1619752759.428525,14.789999961853027
1619752759.4778204,15.050000190734863
1619752759.529139,15.050000190734863
1619752759.5795283,14.9399995803833
1619752759.633893,14.890000343322754
1619752759.6816492,15.100000381469727
1619752759.7298338,15.0
1619752759.782977,15.0
1619752759.831397,15.0
1619752759.8915114,15.0
1619752759.9324572,15.0
1619752759.985754,14.890000343322754
1619752760.0326436,15.050000190734863
1619752760.0837605,15.0
1619752760.134762,15.0
1619752760.1825638,14.9399995803833
1619752760.2382183,15.0
1619752760.2899463,15.0
1619752760.3376117,14.890000343322754
1619752760.387246,15.0
1619752760.441014,15.0
1619752760.4864697,15.0
1619752760.540021,15.0
1619752760.5889716,14.9399995803833
1619752760.6428974,15.0
1619752760.6881063,15.050000190734863
1619752760.7480402,15.0
1619752760.78913,14.890000343322754
1619752760.8394876,15.0
1619752760.8953552,15.0
1619752760.9488704,14.9399995803833
1619752760.9913645,14.890000343322754
1619752761.0418801,15.050000190734863
1619752761.0905573,14.890000343322754
1619752761.1449387,14.9399995803833
1619752761.1918614,14.890000343322754
1619752761.2459598,15.0
1619752761.298859,15.050000190734863
1619752761.3424265,15.0
1619752761.3940156,15.0
1619752761.4446986,14.84000015258789
1619752761.4971325,15.050000190734863
1619752761.5437953,15.0
1619752761.5954385,14.890000343322754
1619752761.650218,14.9399995803833
1619752761.6972556,15.0
1619752761.7472038,14.9399995803833
1619752761.7993834,15.0
1619752761.8472266,14.890000343322754
1619752761.8984425,15.050000190734863
1619752761.9474382,15.0
1619752761.9991267,14.9399995803833
1619752762.0504057,14.9399995803833
1619752762.1015718,14.890000343322754
1619752762.153228,14.9399995803833
1619752762.2018511,14.9399995803833
1619752762.2533698,15.0
1619752762.3017473,15.0
1619752762.352106,15.0
1619752762.40286,14.9399995803833
1619752762.4540126,14.9399995803833
1619752762.5020344,14.890000343322754
1619752762.554206,15.0
1619752762.604348,15.0
1619752762.6552763,14.84000015258789
1619752762.704807,15.0
1619752762.755566,15.0
1619752762.8056445,15.0
1619752762.8556101,14.890000343322754
1619752762.9102335,15.0
1619752762.954806,14.9399995803833
1619752763.00821,15.0
1619752763.0580673,14.890000343322754
1619752763.1070778,15.0
1619752763.160502,14.9399995803833
1619752763.2104294,15.050000190734863
1619752763.2613835,15.0
1619752763.3101795,15.0
1619752763.3613,14.9399995803833
1619752763.4105382,15.0
1619752763.4613993,14.890000343322754
1619752763.5122473,15.0
1619752763.5611742,14.9399995803833
1619752763.6118643,14.9399995803833
1619752763.665718,15.0
1619752763.712555,14.9399995803833
1619752763.7629309,15.0
1619752763.8150675,14.890000343322754
1619752763.86434,15.0
1619752763.916195,15.0
1619752763.9659238,14.9399995803833
1619752764.0190344,14.9399995803833
1619752764.0692198,14.890000343322754
1619752764.1162746,15.0
1619752764.1758807,14.9399995803833
1619752764.2178533,14.9399995803833
1619752764.269277,14.9399995803833
1619752764.317142,15.050000190734863
1619752764.3676655,15.0
1619752764.4184015,15.050000190734863
1619752764.4730163,14.9399995803833
1619752764.5232747,15.0
1619752764.5729885,14.890000343322754
1619752764.6237166,15.050000190734863
1619752764.672291,15.0
1619752764.7221737,15.050000190734863
1619752764.772882,14.9399995803833
1619752764.821655,14.9399995803833
1619752764.8720205,14.9399995803833
1619752764.9227333,15.050000190734863
1619752764.9774182,15.0
1619752765.024105,14.9399995803833
1619752765.074635,15.0
1619752765.1244087,14.9399995803833
1619752765.1737678,14.789999961853027
1619752765.2297003,14.84000015258789
