Time,force.x,force.y,force.z,torque.x,torque.y,torque.z
1619746865.8929417,0.4075285051625222,0.5691654922411591,2.360679864883423,0.0,-1.8998980166884394e-09,0.18523544966466726
1619746865.9413924,0.39385572077490394,0.5730023585977405,2.3903138637542725,0.0,-4.209578061131758e-09,0.17590721885584298
1619746865.9904351,0.3900556909316033,0.5764315787798912,2.422074317932129,0.0,1.478940252208627e-08,0.16839144086577
1619746866.0444028,0.3878828266073764,0.578448751937002,2.453116536140442,0.0,5.5879354199372955e-09,0.162474158102721
1619746866.0899472,0.4035075352652371,0.5785693767665328,2.4815346002578735,0.0,-7.823109632321135e-09,0.1601290635536611
1619746866.137051,0.4019326399787888,0.5811573393887655,2.5188605785369873,0.0,1.8719583716464427e-08,0.15165813914138823
1619746866.1916995,0.3919923553390428,0.5776453845663742,2.552162289619446,0.0,-1.769512841809373e-09,0.1431270565152541
1619746866.2385929,0.3911139767733216,0.5795016587626934,2.583924412727356,0.0,-7.301568988316021e-09,0.13746384126693012
1619746866.2908452,0.3896675245923922,0.5820068024506047,2.617132306098938,0.0,1.0151416068859831e-08,0.13169888549063358
1619746866.3397715,0.3870628427660838,0.5849270391681418,2.6445900201797485,0.0,-1.0821968349228328e-08,0.1313842959092185
1619746866.3981085,0.3811796085243673,0.5874127161917836,2.683845639228821,0.0,-2.752989530785399e-08,0.13727374756939711
1619746866.442824,0.3750886894728616,0.5898860915480182,2.7185391187667847,0.0,-2.3711472757481644e-08,0.14392721982505174
1619746866.4893112,0.37421125921554865,0.5965647668825835,2.75460946559906,0.0,7.078051478259795e-10,0.14803941051207484
1619746866.5373943,0.3660032205690816,0.5988684687910601,2.789263367652893,0.0,-1.6577541284146236e-09,0.15139790432121608
1619746866.5993354,0.3549838557915762,0.6016002081389353,2.8195489645004272,0.0,-2.3264437848391495e-08,0.1559986729481444
1619746866.6417139,0.34424985281925646,0.6037634629379586,2.8615978956222534,0.0,-2.0395964389630095e-08,0.16225102535549554
1619746866.6889532,0.33455658276343714,0.60795450009441,2.8970727920532227,0.0,6.249174483441422e-09,0.16168563747702167
1619746866.739768,0.3284570327883214,0.6099127872506529,2.934024453163147,0.0,-1.084059478295707e-08,0.15581551307268443
1619746866.7892656,0.3230035837710835,0.6118232085399888,2.971234679222107,0.0,-2.31899319191875e-09,0.1476726899166219
1619746866.8419416,0.3203256138392305,0.6133770115376498,3.0022510290145874,0.0,-8.174683929773607e-09,0.1428559432535293
1619746866.8937106,0.3173849281720802,0.6127215852795556,3.0479323863983154,0.0,1.1873344196722257e-08,0.13545754309634472
1619746866.9388294,0.3149087095987284,0.613913815341643,3.0866438150405884,0.0,-1.63377262829556e-08,0.1295168762984453
1619746866.991085,0.31297055522755723,0.6153776047734825,3.1258703470230103,0.0,6.3097104208154065e-09,0.124142778962655
1619746867.0409005,0.3111148915047758,0.6167550049556978,3.1656047105789185,0.0,1.4621764354849631e-09,0.11893170149022715
1619746867.089622,0.30391112331651154,0.6197184858537466,3.194575548171997,0.0,-1.0095536712162456e-08,0.1098900769481808
1619746867.1437712,0.3021699000036344,0.6220400949859992,3.2417322397232056,0.0,4.861503810626999e-09,0.09488245641995222
1619746867.1943238,0.3001544232648984,0.6236578301047906,3.2829856872558594,0.0,-1.3504177304168863e-08,0.08170137587916106
1619746867.239541,0.2990388227166608,0.6268572646228597,3.3249202966690063,0.0,4.302710299164403e-09,0.07457149534787982
1619746867.2908804,0.2951399554295093,0.6281530885498972,3.366665840148926,0.0,7.2643160375918114e-09,0.0692893358900398
1619746867.3469753,0.29140485310189423,0.6289204491771012,3.401522636413574,0.0,-1.3522803821164331e-08,0.06583850229717793
1619746867.3903232,0.28355890758179125,0.629455864104405,3.452201247215271,0.0,-4.731118635747933e-09,0.07042663795389234
1619746867.4463375,0.2704877880005539,0.6285390131933988,3.4981164932250977,0.0,-3.501772871672415e-09,0.07451263972714545
1619746867.4946613,0.2627228174817562,0.6290243890470266,3.5418758392333984,0.0,-1.8477439855946187e-08,0.07738408377826217
1619746867.540891,0.25229975429974494,0.6292659916875512,3.5870308876037598,0.0,1.4044344381902718e-08,0.08145555084384977
1619746867.598165,0.24421930264703928,0.6305552275053412,3.623356819152832,0.0,9.72300767676515e-09,0.08699956184126437
1619746867.6422803,0.23206884828396146,0.6315780413442106,3.6754379272460938,0.0,-1.5981495349315367e-08,0.09300687392257155
1619746867.69447,0.221712582892552,0.6318568018691987,3.719300866127014,0.0,5.62518839841708e-09,0.09617135533921421
1619746867.749881,0.2125716695571691,0.6335479940109701,3.76161527633667,0.0,-4.954636118048583e-09,0.09555964596353472
1619746867.791011,0.20309427005663516,0.6331731435023249,3.806306004524231,0.0,9.760260544222632e-09,0.09374171837255359
1619746867.8444602,0.1941876363135129,0.6297145521014184,3.843069553375244,0.0,2.007931473868574e-08,0.0929596215685457
1619746867.8940833,0.1864411946873367,0.629545168414563,3.8877023458480835,0.0,2.0340085005177144e-08,0.09092585647955537
1619746867.9538853,0.17811554209053518,0.630018511288166,3.9396026134490967,0.0,-7.4505805691682525e-09,0.08521897040188313
1619746867.9921722,0.17241958032011986,0.6308280927130581,3.984373927116394,0.0,-4.172325152040912e-09,0.07923615289300681
1619746868.0462945,0.1694163297381997,0.6327241405445337,4.028059601783752,0.0,1.534819607518223e-08,0.07243061077326537
1619746868.0922685,0.16653022158659994,0.6336618963875622,4.065152168273926,0.0,-4.0270388079743924e-08,0.0667872121628374
1619746868.1574535,0.1647188366224617,0.6378345903617889,4.115804672241211,0.0,-3.751367327886612e-08,0.05869983593292537
