Time,data
1619746865.7559907,15.25
1619746865.7560492,15.149999618530273
1619746865.7561548,15.199999809265137
1619746865.7562158,15.199999809265137
1619746865.7563014,15.199999809265137
1619746865.756338,15.25
1619746865.756373,15.149999618530273
1619746865.7564242,15.25
1619746865.756468,15.25
1619746865.7565098,15.149999618530273
1619746865.756523,15.25
1619746865.769657,15.199999809265137
1619746865.8224888,15.149999618530273
1619746865.8696432,15.25
1619746865.9195216,15.25
1619746865.9739413,15.199999809265137
1619746866.0215068,15.25
1619746866.0737798,15.149999618530273
1619746866.1230562,15.25
1619746866.1743,15.199999809265137
1619746866.221646,15.25
1619746866.2748551,15.199999809265137
1619746866.3241725,15.199999809265137
1619746866.3752444,15.199999809265137
1619746866.4256542,15.25
1619746866.4735847,15.149999618530273
1619746866.5271723,15.25
1619746866.576974,15.300000190734863
1619746866.6261728,15.25
1619746866.6781483,15.25
1619746866.7300844,15.199999809265137
1619746866.777538,15.149999618530273
1619746866.826729,15.25
1619746866.8777287,15.199999809265137
1619746866.9280534,15.100000381469727
1619746866.9793212,15.199999809265137
1619746867.028625,15.199999809265137
1619746867.0785434,15.199999809265137
1619746867.129111,15.199999809265137
1619746867.1789894,15.149999618530273
1619746867.2322881,15.25
1619746867.2803617,15.199999809265137
1619746867.3305206,15.25
1619746867.3815355,15.25
1619746867.4317744,15.199999809265137
1619746867.484777,15.149999618530273
1619746867.5319068,15.199999809265137
1619746867.583463,15.25
1619746867.632504,15.25
1619746867.6833725,15.199999809265137
1619746867.7356663,15.199999809265137
1619746867.7839491,15.199999809265137
1619746867.8369904,15.199999809265137
1619746867.8871841,15.199999809265137
1619746867.9376886,15.25
1619746867.9884152,15.199999809265137
1619746868.0373769,15.199999809265137
1619746868.090424,15.149999618530273
1619746868.1402566,15.199999809265137
1619746868.1936753,15.199999809265137
1619746868.257222,15.25
1619746868.299611,15.199999809265137
1619746868.3449452,15.25
1619746868.393833,15.199999809265137
1619746868.440155,15.199999809265137
1619746868.4909644,15.25
1619746868.5404642,15.199999809265137
1619746868.592656,15.25
1619746868.6482687,15.25
1619746868.6921287,15.199999809265137
1619746868.7464936,15.199999809265137
1619746868.791701,15.25
1619746868.8462272,15.25
1619746868.896113,15.199999809265137
1619746868.9448042,15.25
1619746868.9950383,15.25
1619746869.0458558,15.199999809265137
1619746869.0999792,15.25
1619746869.1471221,15.25
1619746869.1983078,15.25
1619746869.2474573,15.100000381469727
1619746869.2978656,15.25
1619746869.3482523,15.199999809265137
1619746869.401156,14.9399995803833
1619746869.4488666,14.890000343322754
1619746869.5000787,15.25
1619746869.550619,14.890000343322754
1619746869.6013503,15.300000190734863
1619746869.6498506,15.0
1619746869.702248,15.050000190734863
1619746869.7492468,15.149999618530273
1619746869.8015337,15.25
1619746869.8524096,15.25
1619746869.9033766,15.149999618530273
1619746869.9545596,15.149999618530273
1619746870.0029044,15.199999809265137
1619746870.052619,15.199999809265137
1619746870.1061106,15.25
1619746870.1542015,14.9399995803833
1619746870.2052255,15.199999809265137
1619746870.2588308,15.199999809265137
1619746870.3072805,15.199999809265137
1619746870.3588727,15.199999809265137
1619746870.4071963,15.0
1619746870.4581249,15.149999618530273
1619746870.5094063,15.199999809265137
1619746870.5574198,15.149999618530273
1619746870.6091,15.25
1619746870.6595101,15.050000190734863
1619746870.7111943,15.199999809265137
1619746870.7586386,15.149999618530273
1619746870.8107696,15.149999618530273
1619746870.8601706,15.100000381469727
1619746870.9115403,15.25
1619746870.962411,15.100000381469727
1619746871.0115836,15.149999618530273
1619746871.0621586,15.100000381469727
1619746871.1145678,15.199999809265137
1619746871.1619017,15.149999618530273
1619746871.2138493,15.25
1619746871.2648797,15.100000381469727
1619746871.3131225,15.050000190734863
