,orientation_w,orientation_x,orientation_y,orientation_z,orientation_w_integrated,orientation_x_integrated,orientation_y_integrated,orientation_z_integrated
34,0.0056607041971395,-0.0409480144953163,0.0080428092809658,-0.999112871379282,0.0011554819693336,-0.0403098547572252,0.0062391506669017,-0.9991670798569304
35,0.0204542709148003,-0.0416345663170462,0.0089183708667146,-0.9988837011134076,0.0039115011820001,-0.0408745614997087,0.0076228776347273,-0.9991275504745506
36,0.0465474345343708,-0.0433958486971819,0.0100664118617589,-0.9979222434670696,0.0157281757000099,-0.0413718309109937,0.0089916214092645,-0.9989795527640464
37,0.0775462464862953,-0.0430001574568825,0.0090751095864336,-0.996019682787727,0.0367864653617627,-0.0415481351497727,0.0101140276314497,-0.9984078399516072
38,0.1087486198571983,-0.0406887165418242,0.0069357209794203,-0.993211992376164,0.0671867245674512,-0.0412036424993647,0.0106558057236235,-0.9968323117210148
39,0.1475008461356189,-0.0396204875478528,0.0081910199486461,-0.9882340940019968,0.1010699105973623,-0.0407918700613577,0.0107629837198184,-0.9939844338269012
40,0.1830243481405447,-0.038461406683619,0.0073783063558425,-0.982328035219888,0.1369122928516405,-0.0403905589033505,0.0104975078312077,-0.9897037077564756
41,0.2193918784232152,-0.0376054919241553,0.0055388231767079,-0.9748960724594662,0.1731763266433649,-0.0399808287056908,0.0097388017846723,-0.984030817081516
42,0.2575533717753108,-0.0373615401812994,0.0040008792776548,-0.9655332044872694,0.2102401308126194,-0.0395306036571552,0.0084336078262919,-0.9768138476851288
43,0.2929792413119489,-0.0349686986176033,0.0012875502219684,-0.9554782553735548,0.247865175025908,-0.0388855203275248,0.0067972767195942,-0.967989962937339
44,0.327890983201103,-0.0354791977959375,-0.00397461528382,-0.9440407470509504,0.2856882501742768,-0.038221487056282,0.0047780425889423,-0.9575481773511892
45,0.370436554319303,-0.0319003165450868,-0.0059941215529884,-0.9282904715309608,0.3230965882120322,-0.0375835103389519,0.0024538073908281,-0.9456162293793584
46,0.4055035406118293,-0.0311083044136447,-0.007547123624869,-0.913532808864996,0.3599468208771383,-0.0367300249194488,-0.0003181941133244,-0.932249478499379
47,0.4405823929316704,-0.0278904255658199,-0.0113322720946989,-0.8972072552144974,0.3960889475475952,-0.0355314914163677,-0.0034745266392569,-0.917517839833646
48,0.4750628402117528,-0.0260175693032878,-0.0141942345010256,-0.8794526181918052,0.4311995038357993,-0.0339147885139594,-0.0067689172558882,-0.901593565178344
49,0.5077061569309487,-0.0230323902799676,-0.0174961795152251,-0.8610446277137842,0.4652598587007593,-0.0318898114375362,-0.0098855922311093,-0.8845442775093104
50,0.5395002777464606,-0.0191460868080769,-0.0200498328849985,-0.8415288954472764,0.4982269348649365,-0.0294266848395514,-0.0128153519188418,-0.8664523982017941
51,0.5692451259304792,-0.0163203741231608,-0.0225761033680675,-0.8216957779796531,0.5300370323118891,-0.0265066699075942,-0.0154797890053818,-0.8474187376738634
52,0.5991157923805722,-0.0128828648560965,-0.0257124356958979,-0.8001457178313727,0.5608327898403502,-0.0235688505962081,-0.0177957338481562,-0.8274022014584375
53,0.6275052692610419,-0.0091814089238448,-0.0272515070708108,-0.778081097407057,0.5907333476098118,-0.0207165488843836,-0.0199153062360447,-0.8063549573243479
54,0.6547953726277702,-0.0057043741365228,-0.0292981589077616,-0.7552165901154355,0.6196598119643297,-0.0177398053082811,-0.0219734729109973,-0.7843622780528048
55,0.6806658808347621,-0.0018774234071408,-0.0306112793695483,-0.7319517631129441,0.6476282495246016,-0.0147309924102877,-0.0240970781935822,-0.7614328460887675
56,0.7058315366179688,0.0025899843841679,-0.0327215029620082,-0.7076188501872418,0.6745749008141512,-0.0115406931834718,-0.0258793765577391,-0.7376623709132831
57,0.7302394309580439,0.0069368926124208,-0.0333211090860032,-0.6823429904998181,0.7001817211870199,-0.008190247028945,-0.0272596182699197,-0.7133970776369676
58,0.7510866572907116,0.0101946799515682,-0.034035026968691,-0.6592469330074966,0.7242045977334163,-0.0047328589483721,-0.0281257114213593,-0.6889950979687721
59,0.7716474554486742,0.0146620440743934,-0.0340209584789905,-0.6349707106216144,0.7467563793165526,-0.0012493089806251,-0.0285777998421482,-0.6644822484711582
60,0.7900757342586466,0.0181864015145293,-0.03317163597944,-0.611840854718006,0.767503196418093,0.0020176988219987,-0.0283966403278484,-0.6404126819462314
61,0.8079683936907618,0.021840022526855,-0.0324181433867506,-0.5879278460765002,0.7867278155384831,0.0051833669994182,-0.0278812290098204,-0.6166482903839899
62,0.8239801434586471,0.0253572230213707,-0.031057658351644,-0.5651983335823136,0.8045655443450811,0.0080733517265938,-0.0267010903889222,-0.5932083593617379
63,0.8384816810333211,0.0278130384452539,-0.0287336030238783,-0.5434604728232266,0.8213726019130471,0.0107088410438296,-0.0250487296677895,-0.5697411084800876
64,0.853221663554079,0.029805954055077,-0.025285161852353,-0.5200817806220258,0.8371217985514535,0.0129253488410625,-0.0228509269324104,-0.5463861865801937
65,0.867098821612525,0.0312193978397989,-0.0219239172836835,-0.496673257391244,0.8518363350024702,0.0147341904246374,-0.0200998011220617,-0.5232148315911385
66,0.8804697307415372,0.031096145028016,-0.0174304550975723,-0.4727602587437028,0.8656655690406568,0.0161356929074602,-0.0168481362877995,-0.5000788960709495
67,0.8921888175024999,0.0316219093129802,-0.0139525590929472,-0.4503382005444911,0.8785939445256779,0.0169265272557627,-0.0130882218846778,-0.4770900038417987
68,0.9028432151468728,0.0317051446292738,-0.0102760758691805,-0.4286762355578221,0.8906554188812457,0.0173720814019536,-0.0091377173944508,-0.4542550359941602
69,0.9128712025203276,0.0329423404070974,-0.006886692118641,-0.4068581365651384,0.9018609009015526,0.0175712637224505,-0.0051191743049725,-0.4316386916978962
70,0.9224311001275152,0.0355611703221262,-0.0056317757112007,-0.3844795856546892,0.9122833211364448,0.0176824198436791,-0.0011440651928516,-0.4091762030220777
71,0.9311391104419672,0.0354828646457835,-0.0005452613116076,-0.3629333630461284,0.9218825204156208,0.0177297601037311,0.0027202990452888,-0.3870540971646087
72,0.9395305595971422,0.0364088016050572,0.0052633843562107,-0.3404835143349577,0.9306574269070504,0.017858201146661,0.0065883850327445,-0.365396266506944
73,0.9466860628654326,0.0375366021166576,0.0084878422675529,-0.3198506814304497,0.9387481047024094,0.0181008737611874,0.0103665753560883,-0.3439722203930168
74,0.9530759934619084,0.0376185736056193,0.0124646741948931,-0.3001260160394134,0.9461091686679622,0.0184292053933141,0.0140043257495988,-0.3230196344052288
75,0.95931771932488,0.0387473648364625,0.0165842938554663,-0.2791650341730798,0.952877585441056,0.0188687446476657,0.0175216432551678,-0.3022602680755163
76,0.9646675722520348,0.0406644892782796,0.0192864792865767,-0.2595975848767288,0.9590206523126924,0.0194258294765452,0.0207883174584028,-0.2819040110465523
77,0.9695944291430904,0.0411337183425968,0.0224301327187073,-0.2401906520583546,0.9646028030341858,0.0200752207927369,0.0236907965190356,-0.2618724194125995
78,0.9741247477168652,0.0416951846775942,0.0247066240892312,-0.2207534148917481,0.9696588869693492,0.0206808378578643,0.0262793003877378,-0.2421638788878113
79,0.9781796823389992,0.0425807070292886,0.0270195085251295,-0.2015473607049237,0.9741557078597072,0.0211746244805834,0.0284833814603439,-0.223071712915474
80,0.9815591712062328,0.0431974742754423,0.0287721880156554,-0.1839775335032718,0.9781686315593752,0.0216377702397638,0.0304075663123839,-0.204434133752826
81,0.9845765968354884,0.0437992468498616,0.0304521216450927,-0.166622985288781,0.9817225616028686,0.0220514813413977,0.0318837523375902,-0.1863275893350922
82,0.987020475572488,0.0453591125023676,0.0311747830408889,-0.1508683685071558,0.9848348046037324,0.0225068055654218,0.0331047881084082,-0.1688132825007144
83,0.9893367929560272,0.0459966397459894,0.0320810737801168,-0.1344166058962774,0.987563148825644,0.0230635758726033,0.034122859820958,-0.1517324256287601
84,0.991642340742021,0.0455633419278255,0.0330282234724632,-0.1160973142424349,0.9899078728041256,0.0237187432976056,0.0347692705428894,-0.1353178569247568
85,0.9934371849296416,0.0453685008246014,0.0333827704750747,-0.0995482263398287,0.991942321675052,0.0243610240025077,0.0351883982413109,-0.1192423901499281
86,0.994526822146922,0.0475686711872447,0.0328992415291486,-0.0870129959180289,0.9936611323591226,0.0250168952389475,0.0353431454549529,-0.1037428120919214
87,0.9956919505954596,0.0478858272537575,0.0323486188075829,-0.0725124398215492,0.9951123512036792,0.0256193716352895,0.0352546715737495,-0.0886124393701319
88,0.99659498941527,0.0485703748983842,0.032089136082346,-0.0583920636739028,0.996309139841234,0.0262224205855105,0.0349520127632357,-0.0738839585516058
89,0.9972694074005278,0.0493306468283094,0.0318213630730166,-0.0448064414864183,0.9972764415234696,0.026666075781141,0.0344697968129088,-0.0595017032730729
90,0.997775096925402,0.0495444308502213,0.0313513931610694,-0.031737918553248,0.9980191831190012,0.0269809388219257,0.0339277241707384,-0.0455921988871271
91,0.998116750181754,0.049377459065383,0.0306271699804361,-0.0196671299850727,0.9985555027052476,0.0270249608458605,0.0332787344253242,-0.0323895869593681
92,0.9983051998059348,0.0492704278851867,0.0299301390138196,-0.0079586277119118,0.9989129449264176,0.0268832492990098,0.0325279577673002,-0.0198028111400304
93,0.9983712058881004,0.0489606876953015,0.0292219817182173,0.0019652222275473,0.9991149772422244,0.0265790686622462,0.0316087240943794,-0.00798147357588
94,0.9983339815145724,0.0484702167409352,0.0282427991193173,0.0134997681555622,0.9991849424627628,0.0261466138311553,0.0305608511806089,0.0034408888337568
95,0.9981867101055638,0.0479772757645765,0.0271303746963517,0.024195362110873,0.9991316943844466,0.0256322792225507,0.0294745759305997,0.0144945821613985
96,0.997958045202099,0.0474208389415596,0.0260268973019913,0.0339647562528527,0.9989727637313612,0.025022659253669,0.0282525207925845,0.0250814456454426
97,0.9976022074726864,0.0466663173269423,0.0246924470850759,0.0447478885503518,0.9987099796444684,0.0243707403199596,0.0269863253949778,0.0354426553248919
98,0.9972092976759688,0.0457790568268122,0.0234772287702508,0.0540991156482063,0.9983564183508958,0.0235925869188012,0.0256916425402013,0.0454729731119063
99,0.996741511706784,0.0451016081404303,0.0223310289541583,0.0630359336368594,0.99793239706404,0.0226710532554083,0.0243645684861586,0.0549847436730685
100,0.9962018899453188,0.0446469983088107,0.021083035110137,0.0717213053557515,0.9974545559230488,0.0216729965871542,0.0231086576690644,0.0638802005947143
101,0.9956608208853174,0.0438217669231079,0.019955023969756,0.0796302675876403,0.9969426044003508,0.0206313333825256,0.0218754091218458,0.0721197482667301
102,0.9951227316446732,0.042966940888924,0.0194064996173929,0.0866485933370623,0.9963936145117268,0.019545759052047,0.0208377595042752,0.0798969088399378
103,0.9944283324672064,0.04247202232022,0.0185950061487052,0.0946712451214805,0.9958079659657164,0.0184949334039945,0.0200580431501523,0.0873046806453748
104,0.9937592934261562,0.0423775745457423,0.0181284886472086,0.1015773882521832,0.9951810505387444,0.0176063791593191,0.0194889732042088,0.0944715406085096
105,0.993137076748344,0.042239030606093,0.017788491951922,0.1076019546071908,0.9945161856849388,0.0170114403975526,0.019112678603007,0.1014045009992097
106,0.9924648209002794,0.0421629840755652,0.0183944386780429,0.1135671901340331,0.9938229743947464,0.0167652859492972,0.0189061175277571,0.1080619242482931
107,0.9916141136137278,0.042713331489256,0.0183014875443855,0.1205905325836676,0.9931073794221018,0.0167507076560974,0.0187734590082441,0.1144757789545509
108,0.9908673841595744,0.0431265026955479,0.0184146000021426,0.1264232347346577,0.9923713874118368,0.0170415702960597,0.0186600467395652,0.1206665528795275
109,0.9901214667213696,0.0437947158093475,0.0184813998119181,0.1319088392250267,0.991614079167464,0.0175138206970964,0.0185716246582372,0.1266881164079957
110,0.9894223012156258,0.0445061242896099,0.018580784768124,0.1368118021052795,0.9908666665479162,0.0181550753004452,0.01850118001332,0.1323304526674437
111,0.9887463694172094,0.045430543079481,0.0186453973713757,0.1413118249710695,0.9901669467550728,0.0188920519430233,0.0184904290201919,0.137370346005856
112,0.9881111809843128,0.0458404682396748,0.019024346326563,0.1455095176687807,0.989500080395795,0.0196453841215518,0.0185224155436368,0.1419879216759682
113,0.9874812847718804,0.0466663907486925,0.019385724736043,0.149422735472969,0.988864201199312,0.0204667195907124,0.0186333905645283,0.146224148934816
114,0.9868791425903116,0.0476037519874804,0.0198233542531045,0.1530048213066557,0.98825353119798,0.0212564237596569,0.0187397494017563,0.1501730479015209
115,0.9863007870065847,0.0483413784044531,0.0201282905426816,0.1564248081474877,0.987684387786106,0.0220406791862064,0.0189378292736673,0.1537371692434752
116,0.9857409049898804,0.0492967442306212,0.0204214272220381,0.1595859158829721,0.9871246878360964,0.022817465389808,0.0191760764010229,0.1571511757243193
117,0.9852434078776534,0.0501543288766023,0.0206970669900948,0.1623317650571597,0.9865842866096072,0.0236784030794962,0.0194251731885618,0.1603541121680747
118,0.984780072035264,0.0509330015113512,0.0210739852190613,0.1648330252899947,0.9860798365786088,0.0244553029794336,0.0196560838185474,0.1632854323514699
119,0.9843375653768502,0.0514720571616777,0.0213813834121024,0.16725137118393,0.985603758348482,0.025104692827289,0.0199399919829842,0.1660041645474999
120,0.9839301566226348,0.05188987141518,0.0216974958654111,0.169464175583643,0.9851553947711515,0.0256440944308603,0.020209244772593,0.1685313472320184
121,0.9835458324089288,0.0520448459152191,0.0219569480299778,0.1716007633954379,0.9847349694959308,0.0260826791188869,0.0204839146268131,0.1708717148722711
122,0.9831791120083576,0.0518957500760043,0.0221743073670182,0.1737065483143893,0.9843363452618596,0.0262365810262617,0.0207475659308993,0.1730986415906282
123,0.9829033685591804,0.0512395554161178,0.0222757890607464,0.1754402042221108,0.9839655307654228,0.0261091262128741,0.0209419518085438,0.1751901322802422
124,0.9826294096663976,0.0507338371176852,0.0222696087757412,0.177114611353661,0.9836157029331448,0.0257830515751811,0.0211136190750465,0.1771710988969706
125,0.9823662838126443,0.0500889145342926,0.0222247602966063,0.1787558253559019,0.9833138584341268,0.0252328673202035,0.0212364028247752,0.178902692582463
126,0.9821328221388236,0.0493469820404692,0.0221896389161994,0.1802432105958394,0.983032529203496,0.0245931269220973,0.0213609132035227,0.1805157500693033
127,0.981937339593541,0.0485012294982072,0.0220901495387759,0.1815453583611428,0.9827675054797868,0.0237862346672126,0.0213996941478878,0.1820557560303181
128,0.9818025239689284,0.0473502312966368,0.0219211171158272,0.1825957944444259,0.9825500227754532,0.0229748512769524,0.0212864721224819,0.1833425620453054
129,0.9817960038028604,0.0461412431355272,0.0220029677133786,0.1829302107647781,0.9823939245818584,0.022111053486189,0.0211238299633575,0.1843015519903834
130,0.9818228283859824,0.0452114177177759,0.0218316737588294,0.1830389012996597,0.9823208413322336,0.0211799567210386,0.0209301132708714,0.1848218181819889
131,0.9819018760993328,0.0444371411273711,0.021762538323116,0.1828125765005558,0.9822914017962868,0.0202587375050188,0.0207419382505007,0.1851025594350359
132,0.9820286321875766,0.043612205914147,0.0218749075021779,0.1823162896750323,0.9823417618271044,0.0193758499745911,0.0206933855395245,0.1849351864927142
133,0.982224212494048,0.0427083667586974,0.0220283223818909,0.1814561787658147,0.9824505274103288,0.0184893751834606,0.0207422566735774,0.1844420315019857
134,0.9824520012720762,0.0418658651225263,0.022245068321901,0.1803897765101692,0.9826087803702028,0.0175872415351632,0.020898111854892,0.1836680227896685
135,0.9827133638799912,0.0411043468683106,0.0225616125721274,0.1790973220300812,0.9828151270370036,0.0166822675339734,0.0211006685459645,0.1826222598810926
136,0.9829573689285632,0.0405147738893682,0.0228160911847827,0.1778560933698301,0.9830540672336274,0.0158527514129225,0.0213812271846547,0.1813731906653812
137,0.9832247829681138,0.0400287928742896,0.0230300945151577,0.1764549139155825,0.9832957904183046,0.0151862848311408,0.0216936847024167,0.1800781756424165
138,0.9835150779448636,0.0399132697317276,0.0231063194966474,0.1748459903851115,0.9835560219215312,0.0146088263796915,0.0219933445989456,0.1786628857011229
139,0.9838254203865406,0.0402864036912874,0.0232378575873179,0.1729871378271253,0.9838351765123342,0.0143166920793278,0.0222618780992522,0.1771095326862564
140,0.9841216924437984,0.0405565646964982,0.0233209216236802,0.1712185566350637,0.9841292022903104,0.0142886271050298,0.0224676135530006,0.1754444489749494
141,0.9844301931723138,0.040925265731187,0.0234278283048788,0.1693323780511857,0.9844354000432636,0.0144099346880337,0.02266607763443,0.1736823129988088
142,0.984756990211872,0.0412986257656307,0.0235590060994159,0.1673112876357518,0.9847610877178964,0.0147778576384913,0.0228696211670908,0.1717678534183726
143,0.9850837501598392,0.0416574002842121,0.0237099826952572,0.1652649475635379,0.9850913578567854,0.0151485635812084,0.0230560027619398,0.1698056490048033
144,0.985438670318974,0.0420090408917381,0.023981600523642,0.1630053691129629,0.9854329648070465,0.0155595603117546,0.0232646348819389,0.1677454283082242
145,0.9857836476825655,0.0425460665072716,0.0241881237050382,0.1607338385594152,0.9857877864074048,0.0159699601640269,0.0235259002741117,0.1655715330563833
146,0.9861250637069532,0.0431382957384432,0.0244866711733359,0.1584198507277072,0.9861391328021372,0.0164698025495251,0.0238463042076334,0.1633698568765529
147,0.986467671260946,0.0437041821474743,0.0247667014768044,0.1560707804740691,0.9864990692002508,0.0170699160519538,0.0241886978608374,0.161068654085192
148,0.986810133923471,0.0442381197742359,0.0250980915068835,0.1536842026608255,0.9868612639285306,0.0176789491725767,0.0245515875364045,0.1587120665323808
149,0.987270444552772,0.0446546808310947,0.0253478223460214,0.1505341047562286,0.9872244393568032,0.0182380738890164,0.0249410976698392,0.1563112940400911
150,0.9879858088122,0.0442951026605319,0.0260698055955298,0.145747558134629,0.987609982629208,0.018706784961872,0.0253137690071713,0.1537393622537096
151,0.9888547985513908,0.0438774900894296,0.0268089927172804,0.1397219780665347,0.9882886173540538,0.0185932913568573,0.0260158379610352,0.1492081582894073
152,0.9898466095636204,0.0431802225595025,0.0273380047139282,0.1326340507312452,0.9891589442030264,0.0181643333835763,0.0269587623620194,0.1432056745656127
153,0.9909162791280082,0.0420575343764195,0.027495822540269,0.1247400148473364,0.9901082659000294,0.0175036042335995,0.027800642979422,0.1364051681029743
154,0.9920097807117024,0.0406473396494689,0.0274144324444268,0.1162447316891853,0.9911611573708652,0.0164477797898123,0.0283080271313894,0.1285600492344396
155,0.9930399068515268,0.0394525855792296,0.0274276066495034,0.1075312200475021,0.992213517859838,0.0152402619703748,0.0286303566538667,0.1202512871829306
156,0.9940183649776,0.0384660358955712,0.0273867137286873,0.098477520688138,0.9932410185725826,0.0139986588541657,0.0288060476405271,0.1115640094049817
157,0.9949626590928168,0.0375919131899107,0.0274471167680643,0.0887851950203052,0.994228550953616,0.0127940422085488,0.0289551440585365,0.102506100234026
158,0.9957036861525717,0.0376717032655052,0.0272750040269351,0.0800692594607181,0.9951252315415652,0.0118669255920171,0.0291708743083091,0.0934559239343785
159,0.9963322212725486,0.0376827555147394,0.0271768884966539,0.07185771720954,0.9959305555881628,0.0115323066780948,0.0295944993554399,0.0843415671922011
160,0.9970172933028724,0.0367329301522298,0.0283828991913017,0.0616572763827772,0.9966385677320324,0.0115368387322803,0.0300757988786497,0.0753253807353117
161,0.9975223105715652,0.0362767491335993,0.0279381161031646,0.0534106642241977,0.9972542514653908,0.0117988364766353,0.0304383640455202,0.0664699284355937
162,0.9979709376142916,0.035336872705452,0.0270519482255922,0.0455357573984472,0.997803782676571,0.0116120832712392,0.0304118794876588,0.0576878530061225
163,0.9983743734367928,0.0352183072872776,0.0259362587292014,0.0365457491323171,0.9982840486484778,0.0109746385141542,0.0299523928665409,0.0491056991097332
164,0.9986932315912972,0.0345324128661334,0.0243092942425588,0.0287819361545269,0.9986972036039016,0.0103724606318237,0.0289274722151801,0.0407370706535
165,0.998942287059467,0.0341224642055602,0.0227159622590303,0.0208314574523248,0.9990354189755576,0.0098675063882439,0.027726066180763,0.0325903237810019
166,0.9991133749395084,0.0335389224334976,0.021415129136828,0.0137476159037917,0.9992966330628156,0.0095061699233096,0.0264321776794467,0.0248437490293158
167,0.999221545275011,0.0333495485631172,0.0199046811302344,0.0069220472375724,0.9994914026195308,0.0092887581180744,0.0250306357617746,0.017439103636029
168,0.9992820837683298,0.0331025053945628,0.0184197363700407,0.000504488142493,0.9996255124646656,0.0092835947020391,0.0235616202838378,0.0103682085609487
169,0.9993021837777244,0.032674910384684,0.0171761548784629,-0.0056987219632856,0.9997046335077748,0.0090574759320247,0.0222280228499121,0.0038108887428691
170,0.9992866406839336,0.0321523723791579,0.0161541130092135,-0.0114664438208542,0.9997366700263992,0.0087386416430546,0.0210688942263217,-0.0025156396484794
171,0.9992393028087204,0.0317885496296778,0.015156991525667,-0.0167502072427378,0.9997284421901214,0.0083176429577793,0.0201381786905048,-0.0082651346491938
172,0.9991506522406076,0.0322101199219376,0.0140069261601545,-0.0215473506799982,0.9996877605045598,0.0079128500462674,0.0193260368059789,-0.0137212464046524
173,0.999028168139026,0.0331040686097735,0.0126446995758475,-0.0262097592300658,0.9996210045318888,0.0082822510888052,0.0182899068951791,-0.0188343017212004
174,0.9988890877334144,0.0341416003401429,0.011359823947857,-0.0304285381376558,0.9995333965589523,0.0092447212526588,0.0170768523571602,-0.023577646317147
175,0.9987310424871376,0.0351998898954605,0.0102065544636777,-0.0345412618455553,0.9994266787185666,0.0104070155290432,0.0158201935055275,-0.0280665168982702
176,0.9985630178394064,0.0364189626774679,0.009058499766523,-0.0382557465347945,0.9993033991851684,0.0117395577845013,0.0145313793814478,-0.0323069369217274
177,0.9983549335738248,0.0379240567659659,0.0079495265095439,-0.0422610642967017,0.9991618261437216,0.0131236802382897,0.013283029589053,-0.0364276724356983
178,0.9981892790149184,0.039112703051725,0.0068153030369076,-0.0451875133657528,0.9990098324626816,0.0144892394857937,0.0120974710628291,-0.0402873153224711
179,0.9980591115185424,0.0401981123302767,0.0057942324788279,-0.0472075052283174,0.998875511525626,0.0157544067543392,0.0109951874033295,-0.0433430155411893
180,0.9979699685641896,0.0410185844024593,0.0049116784740492,-0.0484695057966977,0.998763831412703,0.0168898464318861,0.009979926381493,-0.045672127372667
181,0.9978968299559656,0.0415935088288358,0.004158347753526,-0.0495439696744304,0.9986973603421396,0.0177422848592172,0.0090838510334064,-0.04697102749589
182,0.9978451176000732,0.0420278518710422,0.0035072185154858,-0.0502641061502766,0.9986376059833304,0.0184514523905897,0.0083178001638628,-0.0480966736998995
183,0.997814252436058,0.042303221435545,0.0029640127707636,-0.0506790856265232,0.9985956347553078,0.01892392818685,0.0076572373362641,-0.0488877275601881
