,orientation_w,orientation_w_integrated
2146,0.0431737004593628,-0.6353157178666771
2147,0.0322914629804318,-0.6415685811565366
2148,0.0211013160110939,-0.6477888168365057
2149,0.0102062070607001,-0.6540158587334723
2150,-2.378237200384188e-05,-0.6602399576938911
2151,-0.0105824150093901,-0.6664462302318562
2152,-0.0221352012002137,-0.6726767814395235
2153,-0.0332491237547292,-0.6789318774055443
2154,-0.0450993371573531,-0.6851730793294346
2155,-0.0572305922252244,-0.6913913420852813
2156,-0.0689665435269027,-0.6975872941102912
2157,-0.0797525549981112,-0.7037607182591783
2158,-0.0913517778502694,-0.7098880602797338
2159,-0.1022698038311952,-0.715956488060272
2160,-0.1134819158874358,-0.7219382284213596
2161,-0.1252439580068483,-0.7278244542046176
2162,-0.1360658349371412,-0.7336333934066785
2163,-0.1487254021593319,-0.739411744997129
2164,-0.1580970996326546,-0.7451588477108368
2165,-0.1694848723167517,-0.7508550456283573
2166,-0.1800457483885756,-0.7564913576593079
2167,-0.191462429599559,-0.7620880470608832
2168,-0.2025032004829178,-0.7676263541288415
2169,-0.212902037256573,-0.7731732583413431
2170,-0.2216133521287736,-0.7785977513324487
2171,-0.2270491898878437,-0.7832896309982651
2172,-0.2335170553865622,-0.7869002023984469
2173,-0.2469072292102782,-0.7891851979376715
2174,-0.2653356951200213,-0.7948766704944977
2175,-0.2896354383368744,-0.8034698731250979
2176,-0.3167959483008297,-0.814280306394931
2177,-0.345703651902016,-0.8270546242522591
2178,-0.3764308461148816,-0.8405393127236319
2179,-0.4054703559412904,-0.8541643961675213
2180,-0.4361338796548032,-0.8676038553708167
2181,-0.465294942050433,-0.8805892416779214
2182,-0.4871748829584684,-0.8930286937213364
2183,0.5236316820290448,-0.9048807988975036
2184,0.5484799697474927,-0.8924928101030708
2185,0.5776266558523933,-0.8789797643599011
2186,0.6036720238951423,-0.864351383696763
2187,0.6298948624380695,-0.8486712643580007
2188,0.6538340474658655,-0.8319429712117721
2189,0.6773153481856881,-0.8143398165748411
2190,0.6999877775516956,-0.7959293572815187
2191,0.7211026931433367,-0.776799085155127
2192,0.7418643884923707,-0.7571581660292215
2193,0.7616750522882947,-0.737030097363013
2194,0.7801909431641667,-0.7165871816878708
2195,0.7972560280499488,-0.6960193573462589
2196,0.8137019352027628,-0.6755245298443833
2197,0.8292819425147686,-0.6551475514691191
2198,0.8443273287766182,-0.6349800991826938
2199,0.8573249357855697,-0.6153109815175748
2200,0.8699777009144922,-0.5961175171624179
2201,0.8819375942824706,-0.5775404824116682
2202,0.8925789463777749,-0.5596531647935703
2203,0.9028536384805133,-0.5423482560542021
2204,0.9123362651127565,-0.5259312922305666
2205,0.9210903666976832,-0.5102348501709737
2206,0.9289699576757608,-0.4952409736118434
2207,0.9359160736285872,-0.4809675044354275
2208,0.9428951275884516,-0.4673228613729686
2209,0.9488464897462764,-0.4546741503364476
2210,0.9547543967923924,-0.4426797313176882
2211,0.959736561682605,-0.4313746996239058
2212,0.9645600238214392,-0.4206847501990024
2213,0.9687138683633784,-0.4108174404909176
2214,0.9722654992247216,-0.4016941077493875
2215,0.975676055242763,-0.3930876835289724
2216,0.9786862270548832,-0.3850553461296356
2217,0.9823018024807578,-0.377517612984334
2218,0.9838580578940112,-0.3705261002781317
2219,0.9864767292652726,-0.3638689053901056
2220,0.98841110234616,-0.3575950621459889
2221,0.9899238834607844,-0.3517753170656592
2222,0.9915139889822858,-0.3463719190646793
2223,0.9926146859266024,-0.3415614197037667
2224,0.9937055437367944,-0.3371337817271138
2225,0.9946303707262092,-0.3329875319015716
2226,0.9954139662566628,-0.3291773296635916
2227,0.9960268602631974,-0.3256742086587338
2228,0.9965687117059624,-0.3225714913180678
2229,0.9969578278893036,-0.3197267231906363
2230,0.9973556007843474,-0.3170715058449956
2231,0.9978401731568662,-0.3146238305692291
2232,0.998118737065447,-0.3123107000817012
2233,0.9983796881623386,-0.3101457090164256
2234,0.9985757344961632,-0.3080951206183043
2235,0.9987314743725636,-0.306207965978084
2236,0.9988452858277578,-0.3045299144768584
2237,0.9989267947871514,-0.3029688211582645
2238,0.9989752789277656,-0.3016127469784972
2239,0.9990040589976455,-0.3004304466197763
2240,0.9990150816057654,-0.2994359108526986
2241,0.9990148966866876,-0.2985568086529392
2242,0.999011750767104,-0.2977608226579548
2243,0.9989975838765884,-0.2970779047304113
2244,0.99897762366296,-0.2964499326104969
2245,0.9989536622746796,-0.295801134627059
2246,0.998930061014244,-0.2951591487113898
