0.08116080951538301,9.455526793409306e-11
0.0017915797499928798,4.208003858457618e-10
2.5475231548101692e-05,1.2769600391177488e-08
0.8031718933049423,2.935443582001776e-14
0.08170331380724036,5.215457391996711e-13
0.7336482066384125,9.731837731508097e-14
0.012115234726469755,1.5928440784078035e-10
0.8415469771786246,8.73946226530916e-15
0.7344125845269633,5.006720322483843e-14
1.4796408550959584e-05,1.5433327006116542e-08
0.8027266472221716,4.031226609170708e-14
0.8543363022094032,8.664128069775946e-15
0.693307759626678,3.0515149062389657e-13
1.3245773143134855e-07,6.261677030246051e-07
1.1864026149356783e-06,1.0769216290359017e-07
0.732473047852727,1.6543024189966593e-13
1.055145536483712e-08,1.4318345879694002e-06
3.278081127416855e-05,2.5451195912641347e-09
6.4721716123079985e-06,1.796717580237063e-08
1.494283809097951e-06,1.0768721053210218e-07
9.807693709082931e-08,1.428431530375665e-06
